h3_8,año_hecho,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16
8849958469fffff,2018,-0.36361378,1.8990386,-1.5814289,3.0254657,-0.67650044,0.018931776,-0.7835789,0.5878407,1.6215807,0.05327445,-2.195748,-1.2550226,-2.812278,1.4002752,0.96693474,0.20040728
8849958469fffff,2019,-2.128795,1.7592067,0.1603019,1.8666074,1.8804233,0.30401218,-0.2765057,0.00738055,1.7267703,0.54869056,0.009769026,2.1812646,-1.7496094,0.87954503,-2.1535954,-1.5982184
8849958469fffff,2020,-1.7219151,1.2461294,-1.7193872,0.8936253,-0.18381624,0.95803,-2.1612096,1.0565825,1.1197343,1.3529767,1.2567703,-1.0986689,-1.7429065,-0.23031145,1.0878857,0.60383755
8849958469fffff,2021,-2.9044662,1.4960893,0.7076109,2.7499578,-1.7384331,0.31642815,-2.0353796,-0.77850485,-0.83396477,0.8166922,-1.4220012,-1.3817146,-0.23087826,0.047788005,1.1479853,-1.7118134
8849958469fffff,2022,0.06366456,0.7822597,-2.5215132,2.4532402,-2.437841,0.3738476,-0.6687982,0.15187593,-0.16103472,0.47678852,1.5183635,1.730673,-1.2453965,-1.7713149,-1.0294718,2.581326
8849958469fffff,2024,-1.6456057,0.66723275,-2.028739,2.856535,-1.7709101,0.8334592,-0.5722412,-0.9375126,1.9903516,0.15924089,0.10110309,-1.3680717,-2.1299994,-0.22473332,0.6186437,3.9917974
884995846dfffff,2016,-1.607574,1.0708551,-1.3987783,1.1021831,-0.50877523,-0.24791588,-0.14243357,-1.519047,0.94560176,1.1904099,0.6516853,0.29368076,-1.7343688,-1.0201707,0.33881414,0.87633455
884995846dfffff,2017,-0.657139,-0.8428402,-0.58675474,1.9032849,0.20115902,-0.64862144,-2.2298431,-0.4105544,2.0946033,-0.5875304,-0.49562013,0.27719423,-1.8922875,-0.262975,-0.48103553,-0.1547644
884995846dfffff,2018,-1.4877669,-0.8216519,-0.8249265,0.5913583,-0.23565197,0.67962855,-0.17402971,-0.710141,1.0775478,0.26538047,-0.22628403,0.13608004,-1.4697974,-0.6089139,0.3658812,-0.54701173
884995846dfffff,2019,-1.3158052,1.5916322,-1.6891332,1.4767795,1.159789,0.33165422,-0.7274064,-1.6737199,1.331485,1.3901715,-0.8588951,-0.38655856,-2.8386807,-0.37081966,-0.2510608,-0.21470737
8849958481fffff,2016,0.6648501,-0.19226335,-0.3261896,1.1885784,-1.3035259,-0.30099487,-0.9783548,0.20626542,-0.08411598,0.65421385,-0.51294327,1.0608282,-2.0549982,0.16251786,-0.22393817,-0.6475828
8849958481fffff,2017,-0.17896245,0.59121054,0.5398516,2.6391134,-0.55919003,0.9525693,-0.5059281,0.25452244,0.8922504,0.679115,-1.0472862,-0.3370493,-2.0668695,0.35393083,-0.7758744,-0.47412908
8849958481fffff,2018,0.23128447,0.55540586,0.28959364,0.60465294,-0.9934351,-0.14389302,-0.51952326,0.76977843,-0.4777851,0.79395306,-0.28145954,0.4180996,-1.3534843,0.541226,0.14099145,-0.6819491
8849958481fffff,2019,-0.98223394,1.6709833,-0.21859522,0.66208154,-0.47197184,0.41126928,-0.39647922,-0.4158586,0.48815143,0.84865856,0.17098558,-0.564391,-1.5872763,-0.103153296,-0.40244892,0.07653742
8849958481fffff,2020,0.7829185,0.52751595,-1.2863593,1.3138043,-0.6353784,0.24159053,-1.4967169,0.23018679,-0.06435996,-0.016079651,-0.41809982,-0.40202343,-1.0690947,-0.8895174,-0.5507924,0.24413656
8849958481fffff,2021,0.004480015,-0.5838822,-0.34821036,1.2219886,-0.5280462,-0.28327593,-1.7786001,-0.055168573,-0.1417308,-0.09117781,-0.05587377,0.051242724,-0.80374366,-0.123043485,-0.55903906,-0.06956968
8849958481fffff,2022,-0.28270122,-0.122064255,-0.6388062,1.7355802,0.84537446,0.86255807,0.50482416,-0.22455432,-0.10991378,0.17223634,0.07407114,1.2979867,-0.5534207,0.21573682,0.08374802,-1.6065434
8849958481fffff,2023,0.5510184,-0.3911775,-0.8607644,1.546969,-1.3003024,0.008612478,-0.8086862,-0.726027,-0.17608827,0.0074568354,0.21932155,0.6289693,-0.9438679,-1.0264637,-0.1898438,0.08144027
8849958481fffff,2024,-0.2364609,0.8610509,-0.6922293,1.5571553,-0.80676234,0.5291984,0.13503572,-0.22291976,0.13695683,0.17889012,-0.41404328,-1.1347307,-0.55023384,-0.17403097,1.4755695,-0.4943284
8849958485fffff,2016,-0.38648534,0.10964262,-0.43214747,0.371086,0.5248137,-0.017081682,-1.0440812,-0.36959818,0.116361685,1.1131109,-0.23773326,-0.40203708,-1.7895422,-0.0530609,-0.4173547,-0.14540184
8849958485fffff,2017,0.47143802,-0.060612455,-0.30102104,0.857041,0.64639145,0.53526187,-1.091495,0.33809814,0.92946744,0.5594182,-0.3085322,1.0443989,-1.7867253,0.41372716,-0.8022528,-0.88380694
8849958485fffff,2018,-0.48251182,0.15448575,0.01727466,0.31982738,-0.29806876,-0.31535012,-0.5342229,-0.57180905,0.106440865,-0.19040129,0.1291084,-0.120495915,-0.8815011,-0.0683963,-0.78169996,0.15348318
8849958485fffff,2019,-0.8015773,-0.2853399,0.22582433,-0.15609719,-0.7282253,-0.21420318,-0.38476932,0.7303136,0.2955891,0.417401,0.82197505,-0.23865029,-1.1927152,-0.14720277,0.25309274,0.2876025
8849958485fffff,2020,-0.7327086,-0.8499992,0.7913538,1.5715395,-1.0920336,0.2500313,-1.1585972,-0.48205358,0.714721,0.036730677,0.062364634,-0.20953284,-0.52543896,-0.37172657,0.4780813,-0.13585985
8849958485fffff,2021,0.66720355,-1.0476925,-0.03170416,1.1882523,-0.6203396,0.37800944,-0.009343363,0.21836668,0.43086222,-0.9316286,0.5543527,0.9000667,-1.0355831,-0.55433655,-0.85545605,-0.35373235
8849958485fffff,2022,0.44490007,0.110286444,-0.38177672,1.3480192,0.24624431,1.0476985,-0.0346245,0.29605678,-0.07746535,-0.02028558,0.5674602,0.58066034,-0.18674336,-0.13966489,0.46895245,-1.529494
8849958485fffff,2023,0.95443195,-0.5102139,-0.6206959,0.53641117,-1.1196278,-0.2886958,-0.1245957,0.83132,0.29129323,-0.28989196,1.0962769,0.17867157,-1.5099555,-1.530797,0.06245063,0.14552684
8849958485fffff,2024,0.06887313,-1.3812722,-0.6031565,1.331574,-0.7504539,-0.53731626,-0.1398699,-0.41642338,0.09195823,-0.75223356,0.077574596,0.19685465,-1.1475734,-1.3234288,-0.46627545,0.16211584
8849958487fffff,2016,-0.33128074,-0.14229333,-0.16762915,0.116847955,0.8817644,0.031270202,-1.8019997,0.84404826,0.96783024,2.777513,0.38735452,0.56908554,-3.4731886,-0.25766835,-0.69673765,-0.30539364
8849958487fffff,2017,0.016740745,-0.12978606,0.42007443,1.3496089,0.26167235,1.4139336,-1.5790733,-0.07091442,1.1656439,0.9156517,0.5677119,0.8399908,-1.9847137,0.03020736,-1.2480471,-0.92583346
8849958487fffff,2018,0.04447135,-0.23172587,0.012170627,0.75873613,0.29887754,0.25821763,-1.9303612,-0.4245346,1.458912,1.4193358,0.37086177,1.0283521,-2.7122865,0.5256285,-0.93563116,0.1463993
8849958487fffff,2019,-0.28465945,0.90393025,0.5049773,1.700982,-2.4259505,-0.28568676,-0.25488606,0.22821723,0.7025651,2.562193,-0.16743453,1.564857,-2.842128,0.9037858,0.31996804,0.48615983
8849958487fffff,2020,-1.5820545,-0.2695875,0.9965373,2.1137726,-1.8512841,0.11944716,0.041001815,0.7648908,1.6105156,0.4733121,-0.07420039,0.22317067,-2.7741578,-0.5050609,-0.33637464,-0.11521515
8849958487fffff,2022,0.7886382,-0.62030727,0.81422395,3.1922805,-1.3006147,-0.26546177,-0.24626622,-1.0644006,-0.5911294,1.3446217,1.6721452,0.64298296,-0.8650691,0.31827304,1.193782,0.5388503
8849958487fffff,2023,0.51063144,0.17079963,-0.65794396,2.987211,-3.5222843,-1.2801104,-0.10100383,1.25756,-0.17917386,-0.84549314,-0.9899535,0.57831466,-2.10422,-1.9519635,-0.11557794,-1.1524776
8849958489fffff,2016,1.190851,0.9391945,-1.1490242,0.36962485,-0.35706443,0.47305998,-1.2567846,0.5863068,-0.0019136701,0.48760197,-0.12951083,-0.105599575,-2.134321,0.0034946462,-0.5053155,-0.12950687
8849958489fffff,2017,0.39814624,0.9417048,0.16163228,1.1713954,-0.61873865,0.21293493,-1.3793321,0.23335624,0.57720786,1.6648827,-0.6273475,0.0193894,-1.762106,-0.07338209,-0.52522594,-0.11050936
8849958489fffff,2018,-0.06517346,0.26555517,0.07404531,0.9885298,-0.45160243,0.5325631,-0.20197546,0.99199027,0.7613061,0.7546936,-0.803832,-0.19262293,-1.7239547,-0.2722742,0.103085086,-0.7411647
8849958489fffff,2019,-0.5749247,1.0283482,0.3731605,0.99265194,-0.5347366,-0.4956177,-1.0001472,0.020965042,0.061512023,1.0696079,-1.2009318,-0.050115872,-1.0744979,0.054652426,-0.31059018,-0.63707244
8849958489fffff,2020,-0.021796215,0.35051867,-0.22224176,0.18084857,-0.3702187,0.22823398,-1.2461025,0.08752236,0.5935448,1.3085829,0.12484497,0.3171004,-1.4583052,-0.77741474,-0.029627012,-0.7640553
8849958489fffff,2021,-1.0857315,-0.9899559,-0.2959401,0.72293264,-0.8171745,0.4231734,-0.6977381,-0.4706051,1.2524428,-0.4959132,0.39093933,0.4522062,-0.22205438,-0.33875307,0.46140578,0.27149847
8849958489fffff,2022,-0.7228479,-0.44531214,-1.4307026,1.7273471,-0.61580074,0.9797547,0.6562824,-0.6249462,0.3773329,-0.15554507,0.22519226,1.5179096,-1.2932206,-0.44227815,-0.73446155,0.28680614
8849958489fffff,2023,0.6140076,0.9988722,-2.3522918,1.7216561,-0.3146912,-0.33392626,-0.50745577,0.24666342,-0.25280848,-0.58784264,-0.5470142,-0.89537686,-1.8462256,-1.5221124,-0.09332381,-0.11346781
8849958489fffff,2024,0.25894856,0.36397815,-1.2481946,1.4454918,-0.88545525,-0.38013643,-0.18387476,0.09089947,-0.5772652,-0.5437089,-0.40685773,0.1104474,-0.75839335,-1.5002912,0.15634127,-1.6229178
884995848bfffff,2016,-0.43628213,0.37940618,-0.70858514,1.5232625,0.30869755,0.99568886,-1.1834978,0.083529495,-0.19825342,0.36822408,-0.31207898,1.2154346,-1.936274,0.67319554,-0.85412806,-1.990341
884995848bfffff,2017,0.25456938,-0.21449848,-0.33906898,1.1891036,-0.6802337,1.3225106,-1.2893009,-0.41900238,1.0168728,0.61367804,0.89548284,0.31619248,-1.7285916,-0.468009,-0.36696166,0.35649094
884995848bfffff,2018,-1.6646273,-0.0141724665,0.353341,0.2211751,-0.12556697,-0.6480956,-0.66387755,0.05719343,-1.0375911,0.66694134,0.9859102,1.0979582,-1.6398916,0.7209853,-1.214196,-0.35775173
884995848bfffff,2019,-1.582765,0.9838864,-1.146071,0.8565332,-1.0754728,-0.011263196,-1.8361632,0.38024542,0.25134337,-1.1888617,0.006820166,-0.52160305,-1.2943602,0.24973863,-0.029593805,-1.2425114
884995848bfffff,2020,0.103645,0.5746729,0.34851217,1.9187635,-0.90502673,-0.16556543,-1.7429708,-0.25738528,0.4378139,1.2082982,0.14495385,0.69693136,-0.82858443,0.1914574,0.18300077,-0.3617561
884995848bfffff,2021,-1.4113443,0.8448293,0.19758527,2.771972,-1.5164138,0.13456574,-1.3564517,-0.24214709,1.0312579,-1.1391429,-0.08295236,-1.0164089,-0.6895516,1.4100716,0.92631227,0.010130575
884995848bfffff,2022,-0.8587572,0.41477057,-1.3598349,1.0250185,-0.93291986,0.6470401,-0.2765897,1.1131027,0.33439147,-1.0836282,0.7004557,-0.68885595,-1.4496418,-1.3608854,0.053585183,-0.9858164
884995848bfffff,2023,-0.13105926,-0.1515125,-0.648391,1.6029528,-0.14974,-0.06704834,0.23427814,0.78646183,-0.77990794,-0.9475585,0.45442227,0.784508,-1.154809,-0.45586345,-1.1568182,-1.3509865
884995848bfffff,2024,-0.75068665,1.6542233,-1.2126377,0.9999567,-0.12490564,0.3190758,1.0056379,-1.3571035,0.56088734,0.38959768,1.422106,0.5293646,-1.8149147,0.12847535,0.31939945,0.65529394
884995848dfffff,2016,0.48039794,0.31584316,-0.6686554,0.46085626,0.40433413,0.39769676,-1.2878244,0.5554322,0.42582384,1.1257358,-0.23202649,0.6345557,-2.8565595,0.35090992,-1.2449373,-0.43154016
884995848dfffff,2017,0.7989877,-0.5518651,-0.69254184,0.98348916,-0.8401428,0.1625191,-1.8889413,0.08853623,0.6252505,0.1879114,0.06609608,0.67443573,-1.8096958,-0.07834329,-0.22029863,-0.27074468
884995848dfffff,2018,0.2767825,0.30590293,0.13729276,0.97527784,0.30519724,0.9221865,0.24421783,0.18982656,0.9595612,0.30747414,-0.019649575,0.29320133,-1.3939091,-0.47188774,-1.0435557,-0.30721456
884995848dfffff,2019,-0.35964668,-0.24401146,-0.272864,0.5189297,-0.6356679,0.08856935,-1.508661,0.14822179,0.8575875,-0.29477146,-0.3186724,0.20893924,-0.85331476,0.40084365,-0.5349061,0.29707977
884995848dfffff,2020,-1.006389,0.71962905,-0.26414382,0.3472743,-0.39442396,0.7463767,-1.2722886,-0.07260247,0.53087336,0.0064551122,0.3764813,-0.6593623,-0.7884962,-0.004021654,-0.11638384,-0.47949997
884995848dfffff,2021,-0.12966365,0.3703513,-0.64971614,1.1252067,-0.5040426,0.4593531,-1.3792742,0.78471136,-0.5315743,-0.24169812,0.38293472,0.54359955,-1.3252805,0.52428347,-0.99634784,-0.9140253
884995848dfffff,2022,0.0984719,0.42785057,-1.3550601,0.8065912,-0.961903,0.03316183,0.33093664,0.47706637,0.100703396,-0.68772256,0.6008016,0.9311798,-1.7287093,-0.39790276,0.04769881,-0.9411832
884995848dfffff,2023,-0.4891137,0.59863216,-1.4324446,0.5187837,-1.1410295,-0.38658708,0.48421168,0.68043244,-0.3092072,-0.810508,0.08023657,0.9646868,-1.6212717,-0.39948997,-0.17326117,-1.4504663
884995848dfffff,2024,-0.055252407,0.72691053,-0.5032405,1.0419904,-0.5366737,0.3490546,0.103689834,0.07472133,-0.012842715,-0.74066126,0.24680121,-0.09092845,-0.85268223,-0.92078376,-0.91753995,-0.48155928
8849958491fffff,2016,-1.0164454,0.4499793,-1.4449365,3.4385862,-0.287866,0.81099886,0.851651,-0.403555,1.0190076,0.034223326,-0.021506654,-1.8265564,-3.0829234,-0.25276276,1.0029094,1.0724071
8849958491fffff,2017,-0.8450656,1.0192876,0.028916584,1.7772926,0.13828433,0.26532978,-0.58121324,0.060433384,-0.13529338,2.5301974,-0.8378114,1.2928525,-1.2727746,0.5137554,-1.089596,0.04072853
8849958491fffff,2018,-0.16681927,0.828159,-1.1979394,1.7789217,0.032568328,-0.46250483,0.08494682,-0.09160545,-0.77535194,1.8464391,-1.1186494,-0.4881847,-2.757108,0.94354475,-0.37115768,1.4547685
8849958491fffff,2019,0.22366764,1.5514402,-1.5440443,2.0920951,2.038878,1.3540238,0.36177823,0.32185987,2.0447736,-0.17712131,0.26130137,0.30441716,-1.5570391,0.61055005,-0.3136952,0.39389116
8849958491fffff,2020,-0.6805242,1.6559213,-1.2026526,1.8448601,0.2977639,-0.53779733,0.55686516,1.1060386,0.4085011,-0.39020237,-0.21156375,2.7908413,-0.08954615,0.008981396,-1.9774984,-0.58221877
8849958491fffff,2022,-2.5528083,0.31135765,-0.74051285,1.5770214,-0.73990726,-0.54792494,-1.4813776,-1.1789137,-0.28436407,0.5834088,1.2835281,-0.8696766,-2.1550233,-0.67070407,0.37940422,-0.49022475
8849958491fffff,2024,-0.35292688,0.14167437,-2.710673,1.4360659,0.69416416,-0.20843582,-1.2276052,0.17082442,-0.6322183,0.41089883,-0.7621533,-0.7750581,-3.0742002,0.7595222,-0.1345787,0.6264514
8849958493fffff,2016,-1.3864541,0.5465046,-0.46385446,2.631317,0.0605978,0.15128125,-0.08982345,1.9499986,1.3139545,-0.4103867,-1.0925628,-0.50529194,-1.9498757,0.8856726,0.12474248,-0.38267556
8849958493fffff,2017,-0.97669953,1.546303,1.1845741,2.8124995,-1.4187404,1.0246108,-1.1035194,0.3239554,0.18387227,1.1671538,-0.20464061,-1.1912416,-0.33283523,-0.23426285,0.46031624,-0.7313206
8849958493fffff,2018,-1.3996111,0.062403902,-0.2965699,1.0150882,0.5090123,0.5832025,-0.39435846,0.5427365,0.16753086,-0.6483041,0.3254439,-1.0163292,-0.6788487,-0.17180641,-0.61751306,-0.42320928
8849958493fffff,2019,-0.7355587,0.07739834,-1.3799905,1.0912635,-0.39902085,-0.3013078,-0.5652123,0.46597365,-0.66875523,0.32126293,-0.9493679,-0.28241736,-1.9596001,0.88002557,-0.07597573,-0.024474768
8849958493fffff,2020,-1.2754197,0.1092798,0.5598708,1.8119968,-0.17382644,0.14604165,-0.0073699113,1.4961216,0.32192484,0.7504352,-0.73998374,-0.42523807,-0.6097648,0.6858299,-0.028601943,0.769965
8849958493fffff,2021,0.7278313,-0.78483963,-0.12693885,0.8610378,-1.7105509,0.3812506,-1.9199144,-0.5812598,0.53694534,0.99049425,0.8057688,0.5503835,-1.1605847,-1.06701,-0.1319104,0.8600711
8849958493fffff,2022,-0.85540706,0.43114734,0.19761372,2.0218415,-2.2614226,-0.17511754,-0.4785978,-0.15090202,0.28263757,0.6878608,0.38406262,0.822651,-0.60389477,-0.69373417,0.25331938,-0.07352033
8849958493fffff,2023,-1.40598,-1.4997102,-0.58920056,0.60659254,-1.3454165,-0.5695248,-0.0166936,-1.0594964,0.4523834,0.4043711,1.0463722,0.85445076,-1.3015646,-0.63314205,0.8783895,0.44141945
8849958493fffff,2024,0.26277,-0.3112417,0.057827625,1.1147006,-1.106971,0.63804126,-0.63010895,0.17255074,0.82674235,0.3388153,1.3536621,0.607946,-0.43192858,-1.4926213,0.1595585,0.014172592
8849958495fffff,2016,-1.3926519,-0.19356094,0.47734135,1.529756,-2.1605606,1.5258659,-3.374286,0.05229807,-0.36076885,-0.014964972,1.6365482,-0.14810167,0.5941736,-0.20375171,-0.36966312,0.22683479
8849958495fffff,2017,-2.340558,0.012407419,-0.43975085,0.6290392,0.66875684,-0.78254366,-3.1875339,2.1525333,-0.41346222,-0.023244115,0.9650756,-1.5797821,-1.558347,1.2801865,-1.0526667,1.1830744
8849958495fffff,2018,-1.0947897,1.3532584,-0.84992003,-0.3876429,-1.129469,0.35597482,-0.16959736,0.087920815,0.1880246,-0.14457223,1.0627133,-0.71371734,-1.6498657,-0.06412202,-0.07234971,0.555986
8849958495fffff,2019,-0.29944912,0.13610476,0.27611038,2.3267817,-0.5723665,0.7995766,-0.83946353,1.1089741,1.24846,1.2315065,0.20288944,-0.160303,-0.9558006,-0.8237887,0.3519025,0.08005821
8849958495fffff,2020,-1.0468717,1.0664624,-0.2623741,1.1012039,0.016628431,0.83034843,-1.144166,0.4739243,0.8152097,1.7668452,1.3014587,0.37138924,-1.1821418,-1.0506747,-0.3160839,-0.25282958
8849958495fffff,2022,-1.2174674,-0.21915932,-0.89969665,0.885743,1.4921043,1.1671335,1.3526453,1.4484532,1.2226511,1.4814045,1.4679035,1.1017306,-2.3141496,-0.5434987,0.72955304,-1.1849881
8849958495fffff,2023,0.41053206,1.711725,-2.025664,2.4331405,-0.08604409,0.37855405,-2.1565058,1.3131213,2.336449,-0.35050854,0.002040092,1.2169733,-1.8360775,-0.5113566,-1.9451452,1.4929532
8849958497fffff,2017,-1.1416373,0.93510914,-0.12908006,2.087356,0.23446178,1.0052474,-0.5796219,-0.2947702,0.7221351,1.4261031,0.39441118,0.90437406,0.49440336,-1.5957963,-0.101372704,-1.079879
8849958497fffff,2018,-1.1847694,0.6246165,0.5514828,2.2807803,-0.07097495,-0.15762356,0.33085424,-0.6975216,0.65035063,0.61965734,0.9675189,2.5570054,-0.19287561,-1.0096925,-1.819975,-0.69063234
8849958497fffff,2019,-0.9735236,-0.2829968,-1.7134866,2.3714178,-0.04353326,-0.35262164,-0.6527375,0.5968462,1.2689385,-0.527895,-0.95557976,0.16405939,-0.9933061,0.6511712,0.6993155,0.6469875
8849958497fffff,2020,0.1721574,1.028161,-1.5030001,2.4988813,-1.2997591,0.5211509,-0.354868,1.251922,0.19780241,0.07707509,-0.6318389,-0.10576436,-0.38207245,-0.8543686,1.5623829,-1.3708563
8849958497fffff,2021,-2.0143576,0.67833793,0.7741258,2.8173907,-2.3102772,0.3130046,-0.70930994,0.31952304,-0.035433773,1.14818,-1.6855074,-0.76605105,-1.4382554,0.82643247,0.79160625,-0.10366634
8849958499fffff,2016,-0.88743854,2.0614293,-2.4058983,2.1992679,0.17828663,-0.3990645,-0.92063904,-0.82567257,-0.006136677,-0.78952235,-0.3134086,0.57512057,-2.1340227,1.5167091,-0.44257817,-0.2704644
8849958499fffff,2017,0.29187417,-0.22536817,-0.79744655,0.65974784,-0.049053714,1.6616561,-1.2850951,0.6617311,-0.05839997,0.6997081,0.75572425,1.3502132,-2.4252365,2.1373758,-0.21865582,-0.88700134
8849958499fffff,2018,-2.2236981,0.22111389,-1.3370371,0.5088396,-1.2499497,0.501172,-0.9171645,0.0052932124,0.26766777,-1.5562526,0.4731373,-0.6915113,-1.0480362,0.75633824,0.2259103,-0.042162545
8849958499fffff,2019,-0.08184854,-0.2159312,-1.594272,0.7569679,0.01402713,1.0046179,-1.2965904,0.071450464,-0.95740336,0.67486036,-0.51195985,0.85761184,-1.2819777,2.136796,0.14707059,-0.39561298
8849958499fffff,2020,-0.4676186,-0.51827914,-0.3829076,0.32185954,-0.23807873,0.29637802,-0.5567315,-0.025981676,0.46669817,0.48911735,0.565232,-0.24558417,-1.2224206,-0.33804044,0.1416006,0.3758947
8849958499fffff,2021,-0.8641908,-0.553418,0.3426,1.3911564,-1.4122163,-0.13772689,-0.35127464,0.73507774,0.39402184,0.7304399,0.24079904,1.0730824,-1.6821046,-0.91595745,-1.512471,0.53897256
8849958499fffff,2022,-0.51747686,0.5844241,-0.31064004,1.2746791,0.6379566,1.0925803,0.52305233,-0.2887764,1.3971912,0.2984272,1.634041,-0.25236458,-2.1030147,-0.71419656,-0.9265883,1.2637275
8849958499fffff,2024,-0.0011446478,1.0551119,-0.19114323,1.3267914,-0.027558051,0.96267384,-0.67255425,-0.09572327,0.2881426,0.6333068,0.8408384,-0.6859579,0.45846033,-1.1535558,1.0401051,-1.0610489
884995849bfffff,2017,-2.746337,0.33083808,-2.2862074,0.2256936,-0.72905314,1.2687461,-0.6816893,-0.041935876,0.88347006,1.2693198,-0.86191714,0.6996704,-0.6827214,-0.50681674,0.64879626,0.23577206
884995849bfffff,2018,-0.19283321,0.38939914,-1.0825509,0.49937484,-0.7405923,0.5089346,-0.46186817,0.17126077,-0.9476476,0.77530986,-0.19575395,0.7669239,0.3026596,0.24833421,-0.036800135,0.14645638
884995849bfffff,2019,-1.7196047,0.6321576,-0.08853713,0.99675775,-1.3031325,0.28625828,-0.96095926,1.555945,-0.49821013,0.7410991,-0.45025125,-0.49814245,0.13048516,0.46115327,0.14407176,0.9686997
884995849bfffff,2020,-0.44016808,1.4362272,-1.8766567,1.1240125,-0.47023645,0.69653636,0.19248928,0.04268991,0.034839723,-0.15183543,0.46851447,-0.04910169,-0.70978427,-0.41545796,-1.1903573,2.4588692
884995849bfffff,2021,-0.82619804,-0.838053,-0.5474428,0.8037315,-0.2128476,0.2753781,-0.67919356,-0.46040618,0.85656667,-0.13820754,-0.08387372,-0.11829825,-0.6977962,-0.37976038,-0.071934305,0.4627319
884995849bfffff,2022,-1.0677116,-0.3750003,-1.8497417,1.5158869,-0.35259348,0.75344336,-0.42117867,-0.68435484,1.1461786,0.11743774,0.45779365,0.12448235,-0.24057972,-0.23467727,0.17461593,2.9378705
884995849bfffff,2023,0.8325736,0.61150104,-2.01327,1.8304849,-0.06342888,-0.591672,-0.12991545,0.91516495,0.67387545,-0.6220545,1.7754722,-0.3477603,-2.0791268,-0.44862443,0.081447445,2.643443
884995849bfffff,2024,0.0034787613,0.31369612,-1.6565434,2.3682315,-0.38844138,-0.9924014,-0.55914515,-0.3029176,0.0465303,-0.9586715,-0.2533392,0.49475032,-0.6055831,-0.7171047,0.39085862,-0.74745893
884995849dfffff,2018,-1.8624133,-0.9044699,-1.3212398,1.2882358,-1.6559557,-0.24679755,-2.1399848,0.24347775,0.80853134,-1.5202198,0.12164044,0.5197595,-0.9207664,0.0077254563,0.0975251,0.23491824
884995849dfffff,2020,-1.4184037,0.8873578,-1.0595719,2.2458677,-0.24876618,1.4280744,-0.652023,-1.1278272,1.221666,0.52825725,1.4144417,-0.35543624,-1.1104947,-1.1572214,-0.2583847,1.3214537
884995849dfffff,2021,-0.024231052,-1.4747416,0.66633624,2.5317137,-0.5003434,0.87088907,0.32146853,-0.7024283,0.9388569,-0.5530353,1.619441,2.9497468,-1.4279333,-0.20219079,-1.685962,-0.8300999
