h3_8,año_hecho,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16
88499580d7fffff,2023,2.415074,0.38747048,0.21574685,-0.24350372,-1.0402918,0.69611216,-0.19299412,1.6826369,-1.7689439,1.9981114,2.2254927,1.1984521,-0.6624017,-0.12327964,-1.2634007,0.9816808
88499580d7fffff,2024,1.2527343,0.4631026,-0.37591317,1.7348026,0.7028427,2.542915,-0.8145853,-2.076971,3.3430169,-0.5421691,0.60247135,2.5118585,-0.8209802,-1.3261843,0.5486971,-0.56470585
88499580dbfffff,2017,-0.11983648,1.3337854,3.39273,-1.2029749,0.66322535,1.1293919,1.3062806,-1.7937678,-0.54682666,-0.6567469,-0.29397383,1.0671966,-0.60048103,-0.3634297,-0.024351723,-1.5681403
88499580dbfffff,2018,0.7176835,-0.7459226,-0.47559467,-0.69154465,-0.50862604,-0.69973266,-1.5695536,-1.1349679,-0.796318,1.719752,-1.4073743,-1.6060554,0.5955391,-0.82792735,-0.22280376,-1.105076
88499580dbfffff,2019,-2.4519277,1.9918995,3.7334716,-2.4264097,-0.68947893,-1.4436176,-0.31024247,0.74195504,0.7022766,2.602159,-0.26163036,-2.4536312,-0.38397446,0.24068323,1.1596733,0.8689438
88499580dbfffff,2020,0.06817567,-0.6841167,2.8097215,-1.7361372,0.32973868,-1.1818174,0.74132496,0.86207855,1.3038918,-0.20387883,0.16505224,-1.4678323,0.15578552,1.1279058,0.34319904,0.93388075
88499580dbfffff,2021,0.21398136,1.8311145,2.5927184,0.0016133583,1.4736011,-0.49838164,0.92156917,-1.5072987,1.3734137,-1.0078954,-1.1734064,0.28480268,0.3135661,-0.99216485,-1.7358928,2.1780493
88499580dbfffff,2022,-0.3332201,0.78941244,2.7296767,-0.96584487,0.48171288,0.86800855,1.4397123,1.2833794,1.3701043,-1.9601634,-0.051331054,0.41717294,-0.06374217,-0.78035533,-2.5060887,-0.8472971
88499580dbfffff,2023,-0.24928185,2.3484852,1.2886454,0.24557537,2.376708,-3.3193576,2.4807901,-0.93730366,2.8785632,0.2859482,1.1909494,1.4024377,-0.41173205,-0.93777037,-2.4462771,3.3779953
8849958115fffff,2020,1.6178263,-0.65948594,0.6620086,-2.6256473,0.9444509,-0.018825633,-2.9557889,-1.7917801,-0.9124034,0.4284551,-0.2808621,-1.1912234,0.06429108,0.06827238,-0.12779972,-0.5679961
8849958115fffff,2022,0.8945388,0.050549917,1.2198894,0.8382541,0.3383589,0.8604132,-0.87265134,-0.9313624,-0.07481595,0.11766297,-0.3465893,-1.1779032,1.9542565,-1.0272955,0.9861092,0.46091744
8849958115fffff,2024,3.2557473,2.7279367,0.54124415,-1.0100645,-1.9966335,5.2255526,-0.825765,2.101169,-1.3874576,-2.092967,-4.2272854,0.766055,1.1840857,-1.3790694,-0.07165767,2.3585424
884995813bfffff,2018,0.45785007,-0.9597285,2.153147,-1.0249101,3.0878627,-0.009006601,-0.70260596,1.5094686,0.20114787,1.1798887,0.61176556,-0.09924686,-0.23854184,1.2735269,-1.1120778,-0.72292
884995813bfffff,2019,0.085165165,1.88027,0.9724618,1.0457735,-1.1955625,3.1236942,1.4401983,1.3518766,0.4535962,-0.68272156,0.1692649,1.6180705,-0.32578936,1.2262737,-1.2371454,0.24673536
884995813bfffff,2020,-0.1798053,2.6327193,0.61633426,-3.3150444,2.6273897,-0.32516512,1.2281038,1.695333,-0.52998036,-1.0315014,-1.4197589,-2.3854759,1.0472976,-1.2263372,0.63559234,1.0694385
884995813bfffff,2021,0.2057351,-1.2672939,2.4780285,1.735724,1.7522434,-1.5712123,1.8395263,0.14156708,1.0647123,-0.22698875,-0.9762322,-0.026658027,-0.97451663,-0.31317478,0.25715578,0.37324435
884995813bfffff,2023,1.8419524,1.5511547,-0.051868223,-0.506287,-1.6423501,-0.18696368,1.6294773,0.5847104,1.6671706,-0.9121629,-0.4758997,-1.0580283,-1.0688617,0.6752234,-1.5234408,0.47010997
884995813bfffff,2024,2.5059173,2.5088098,-1.2587414,1.7610658,2.054226,0.71405727,0.6552326,-1.2519401,1.7915843,0.337317,-2.2086954,1.5897045,-1.037681,1.7838006,0.609108,0.63133234
8849958183fffff,2016,1.7809926,0.66854477,1.5744296,1.0685241,3.5469987,3.5698688,0.038336854,-0.2697736,-0.7004154,0.9633222,0.5902587,-0.52924645,-0.28502768,1.2151304,-0.27106792,0.011365623
8849958183fffff,2018,1.6994411,-0.8300091,-0.09819741,-1.2661382,1.009564,-0.77085406,-2.2753305,-0.6606617,1.4831378,-1.9815195,-0.98483896,0.40047136,2.2015703,-0.0008173165,0.4920355,1.1496967
8849958183fffff,2019,0.67109096,0.13833334,-0.12941983,1.5886424,-0.31055203,-1.3447316,-0.40548176,2.4371383,0.16396871,-0.62267494,0.45411864,-0.35261613,2.315722,-2.1560988,-0.3739911,-0.40062302
8849958183fffff,2020,1.681994,0.8042739,-1.0953729,-0.8781632,1.13864,-1.0903074,-0.6699974,1.4134725,2.4584153,0.32448646,0.25725368,0.15392868,-1.603333,-0.27274078,0.7634486,-0.28570938
8849958183fffff,2023,1.368813,1.7998707,2.1619534,-1.9448379,1.2856451,-1.7091787,-1.6917713,0.3654431,-1.1234341,2.0582116,1.8874708,0.8072459,-1.9924817,-0.26874542,2.1416492,1.6350813
8849958189fffff,2018,2.5209548,2.292718,-2.12883,-0.43159774,-0.3380774,1.1281286,0.49891543,2.748894,0.9437211,1.5646514,3.2875173,-0.3779713,-0.9706138,-1.5922649,-0.12964107,1.3904908
8849958189fffff,2019,1.363122,0.316858,1.034029,0.22747333,0.0130117545,-1.3070707,-0.6082241,0.8210657,0.19566827,-1.2640219,1.1775744,-0.9433926,-0.51490504,0.4386335,0.3910518,-1.2653812
8849958189fffff,2020,-0.6256113,2.525323,2.316101,1.163811,1.0777596,0.35938886,0.524055,-0.9258055,0.9501941,0.06971279,-1.37068,1.2511755,-1.3006996,0.65873826,0.39016,-0.10991782
8849958189fffff,2021,0.987389,2.7302718,-0.38320318,-0.97837746,0.78117365,1.3870283,0.5827872,-0.7698919,1.1086004,-0.5543703,-0.8363642,-1.6008517,-0.27056083,-0.38727754,-0.2862736,0.6681783
8849958189fffff,2022,0.73683006,0.9211658,-0.5192293,0.9862577,2.3458002,0.07738161,-0.6561207,1.7864885,-1.9043679,0.37442505,2.1179879,-1.5872401,-0.07635635,0.95887065,0.44589204,-0.17135936
8849958189fffff,2023,2.9651403,4.9862156,-1.1612034,2.4398515,-0.36246297,0.118400514,-0.6760175,-0.7928819,2.650289,1.725589,-0.042708304,-0.79503965,-1.3824588,2.7753358,-0.23462608,2.6007442
884995818bfffff,2016,0.2918815,-0.98332,0.7897604,-0.38215947,-0.39849523,-0.6042405,3.392041,-0.68945354,-0.14331378,-0.42682213,-0.01065815,2.044134,0.6158368,-0.7519908,0.7947839,0.41891906
884995818bfffff,2017,1.1845608,-0.009651126,0.79777807,0.33944577,-1.4179106,1.4275757,0.19540128,-1.2342699,0.13413988,-0.47867343,2.2124648,-0.4322667,-0.12016939,-0.116681226,-0.43667004,-0.26933774
884995818bfffff,2018,0.76401514,-0.8179185,0.37124756,-1.7644745,0.38096714,0.9327695,0.43283692,-0.5466096,1.3139927,0.023281598,1.0429734,0.6089311,-1.2970402,1.784584,-0.43684623,1.3805903
884995818bfffff,2019,0.118802845,0.10601072,-0.71764964,-0.3172756,-1.8488756,-0.16605805,-0.5427807,0.115292415,2.1411376,-0.1653786,0.7540743,-1.2995398,0.79480124,0.16727789,0.43426654,-0.9756172
884995818bfffff,2020,0.9613359,2.1985984,0.96748835,-0.8997723,1.0831169,0.3227241,0.44916764,2.6045501,-0.39480314,-0.5780576,0.74508065,-0.08629772,0.9212807,0.9752846,-1.0788534,-0.6930786
884995818bfffff,2021,1.7041067,-0.6126105,-1.811615,0.15767208,1.3439404,0.39825463,1.3495404,0.26463464,-1.3980381,-0.0819136,1.2525022,-0.35183063,0.61324334,-1.7417827,-0.75077987,-0.09775619
884995818bfffff,2022,1.8842427,-0.71839416,-1.6356347,-0.458453,-1.5850043,0.16377029,1.6531526,1.9231207,0.2622052,0.14531896,-0.95252883,-0.026777511,2.9035087,-0.6102146,0.7966932,-0.016061984
884995818bfffff,2023,2.9705598,1.4198296,-2.5018733,0.188298,0.0053716595,-1.5909742,-0.006962201,-0.18335074,0.32827574,-1.2680179,-1.8516994,-0.5665125,0.9001994,-0.71222377,-1.0939692,1.208928
884995818bfffff,2024,1.0862856,2.0420966,-1.3564965,0.668362,0.8248312,0.26449347,-0.15057588,-0.65320766,-2.1134474,2.8848224,0.4933318,-1.5395331,0.51170707,0.010199569,0.17997773,-0.7128389
8849958195fffff,2016,1.2574117,-0.8439003,0.45492968,0.23440258,0.008036253,-0.3948818,2.1658304,1.7770524,0.3642258,0.46521708,0.47514966,0.8550866,-1.6798892,-0.10631706,1.6557997,-0.20199554
8849958195fffff,2017,1.025829,-0.8516078,-2.1951888,-2.4520044,-0.992587,-0.8060036,-0.33102962,0.3016769,-0.49651462,-0.4351685,-0.5890132,0.74455476,0.4201018,-1.0077595,-1.2302282,0.030133573
8849958195fffff,2018,-0.7178369,-0.12799428,0.7306316,0.21335447,-1.4680506,-0.76448804,0.86703587,-0.7135629,-1.0877578,0.6918886,-0.49550986,0.16795269,0.85949236,-0.030554548,0.19121648,-0.10545994
8849958195fffff,2019,-1.3300567,-0.07404103,-1.1955111,-0.7348681,-0.44252074,-0.6055651,0.015868017,0.067776,0.13268404,-0.22161846,0.74603987,-0.312755,1.2107191,-0.68219703,-0.12279166,-1.0531893
8849958195fffff,2020,0.10987227,-0.021595534,0.25639984,-0.5019244,-0.64537054,-1.780969,-0.3756155,-0.23004073,1.2695189,-0.018020004,0.5779055,1.1486659,-0.6653745,0.81669694,0.08351741,0.23368168
8849958195fffff,2021,1.1350287,1.7097977,-0.8452106,-0.19281125,-2.3146281,-0.2087739,-0.17177291,0.013805032,-0.20599446,-0.66752595,-0.74754417,-0.9161263,-0.41630107,-0.1932259,0.5471412,-0.7734589
8849958195fffff,2022,-0.036620036,-0.1414361,-0.8861067,-0.29984036,-1.4147961,0.93768716,-2.208499,-0.26504123,0.2553308,-1.82156,-0.16314912,1.0900178,1.2532214,0.6319308,1.0558543,-0.46179688
8849958195fffff,2023,0.28500956,1.0595329,-0.73788023,-1.3831105,-0.38726273,-0.8575209,1.4058988,-1.2104589,-2.2835193,-0.31826678,0.055670075,0.40107986,0.75338566,0.11398101,-0.6734939,0.995563
8849958195fffff,2024,-0.38484567,1.4679519,-0.41728815,-0.7269505,0.78046614,-0.6008949,2.719047,0.087894924,0.810211,-1.0646493,1.0280774,-0.80890214,0.37606332,0.012327127,0.61211795,0.06370658
8849958199fffff,2016,1.7243708,0.1727378,0.11920146,-0.15683888,-0.319184,0.02243199,0.6857004,0.8558765,-0.35249585,-0.29427797,-0.47497982,-1.3142276,1.274284,-1.1111994,0.094952464,0.60807544
8849958199fffff,2017,0.6803283,-1.045482,0.03317194,-1.0116854,-0.10587826,-0.29457638,-1.0811522,-0.637344,-2.4494395,-2.509896,0.32391933,0.18958504,0.4918899,-0.06303354,-0.8906306,-0.12730207
8849958199fffff,2018,0.18066469,-0.2763205,-0.84420127,-1.5968262,-0.71867466,-0.6122465,-0.02057722,-0.338932,-0.29125077,0.52418834,0.6915824,-0.7975892,-0.67123026,2.0277271,-0.101570815,-0.2852846
8849958199fffff,2019,1.6346467,-0.4831286,-0.6617888,-0.6159057,-1.6678637,-0.97295547,-0.2930653,0.23177445,-0.21647036,-0.28585663,0.33796808,-0.38243955,-0.031840183,-0.07605065,0.79055315,-0.65770197
8849958199fffff,2020,2.626208,0.85046124,-0.9450049,-0.5312959,-2.3912294,-0.9657466,0.30864117,1.1490529,0.09541713,-0.09913356,0.3204138,-0.70605063,-0.41890848,1.0124457,-0.6020824,0.7418808
8849958199fffff,2021,1.2664412,-0.5237402,0.7611979,0.15979305,1.2723682,1.3430442,0.15730707,-0.4571584,0.12646042,-1.7369812,0.05040825,0.39127937,-0.16844203,-0.14536756,-1.353864,0.64275056
8849958199fffff,2022,0.3662706,1.3146608,0.8728859,0.6181032,1.5585163,-1.2769183,-0.32484514,0.72088736,0.08948558,0.603966,0.324211,-0.25767526,1.8776623,1.3482082,0.5562315,1.0254027
8849958199fffff,2023,0.8849654,0.65411156,-0.054999728,-1.5783589,0.040441424,2.5817404,-2.08982,-3.1370585,0.8437271,0.9300377,1.1793377,2.0231264,-0.86846375,-1.0631918,-0.26202092,2.4905367
8849958199fffff,2024,2.4833372,1.614447,-1.928275,1.0459191,1.1719211,0.6005404,-2.161697,-1.978114,1.9369901,3.028486,-2.2885666,0.5091442,0.13154137,0.043636717,-0.97872394,1.0841564
884995819dfffff,2016,0.034852665,1.3398708,-0.8564416,-0.56369334,-0.34449542,0.3827343,1.5685757,-0.16224794,-1.3331506,-0.40205404,-1.8284097,-0.5891242,0.34741837,-0.5286057,1.078852,0.01467342
884995819dfffff,2017,-0.24483302,0.42370942,-0.584663,-0.43685597,0.2139214,-0.2765778,0.38156095,0.81187546,-2.9061186,0.1369635,-0.6780487,-0.09468009,1.1170008,0.986634,-0.09531598,-0.093287766
884995819dfffff,2018,-0.37681407,-0.1730305,-1.4739318,-1.5381984,-0.47276694,0.145985,0.60534686,0.2637557,-1.9792075,0.028685745,-0.5482355,0.76965827,0.58390653,1.5674951,0.17160586,0.13193752
884995819dfffff,2019,-0.60607976,-0.5163046,-1.6869285,-0.6909245,-0.3960665,1.2651488,0.3538314,-0.048186004,-0.39137527,0.77717113,-1.2240188,0.14334561,0.9553545,0.443948,-0.26236218,-1.1395249
884995819dfffff,2020,-0.86879027,0.95162594,-0.49528143,-1.2753258,-0.16757981,-1.2448611,1.7875429,-0.43048048,1.969265,0.37962025,-1.6375598,-2.115261,-0.15650761,0.32181844,-0.28671128,-0.07287586
884995819dfffff,2021,-0.38207635,0.35606894,-0.43737698,0.34028578,0.7857932,0.6202444,0.62344176,0.1500566,-1.171719,0.8046008,0.015241775,-1.0088309,-0.002699465,-0.09755313,0.4674658,-0.6163641
884995819dfffff,2022,0.9594159,0.2125979,-1.1274041,-1.4106723,1.6336591,-0.46313727,0.10549972,0.62506795,-0.6658566,-1.093426,1.4556022,0.012981287,0.41454947,0.8887612,-0.44475496,0.28236547
884995819dfffff,2023,0.8633709,-0.3956364,-1.6732157,-0.78481543,-1.568588,-1.3303007,0.82185984,-1.0577881,-0.85045594,0.13461918,1.1412972,-0.9908069,-0.5620326,1.2629603,-0.44549087,-0.20374106
884995819dfffff,2024,-0.24488392,0.7651879,-0.9655336,-2.6549284,-0.85137826,-0.4805639,0.65807915,-0.82622516,0.3418691,0.0126101095,0.38944256,1.1736952,0.34246042,-0.4688273,-0.96299666,0.8385733
88499581b1fffff,2017,0.4239998,0.6375466,0.5556282,-0.6741023,0.84921694,-1.1896731,-0.35763353,-0.10582538,-0.020280244,0.60361654,-0.87090564,-0.07276146,0.3558382,1.2883486,-1.0739859,-0.30071285
88499581b1fffff,2019,1.1957579,-2.2411933,-0.23339409,-1.4950787,-0.5510009,0.13018204,-1.977212,-0.8642134,1.6581091,-1.8064022,-2.1511903,-0.96771425,1.9315919,-1.7882712,0.45023555,-0.316009
88499581b1fffff,2020,0.6030808,-0.37380776,-0.2811974,0.057839062,-0.6580991,0.93461686,1.2467754,-0.1495444,2.077053,-0.9841305,0.96488255,0.6061101,-2.4124556,-0.930957,0.73388356,-2.134828
88499581b1fffff,2021,3.5258613,-1.8241568,-0.3416289,-1.131958,3.0347776,0.9224441,-0.4898442,-1.1469588,1.5982863,2.9776888,-0.2918844,0.08506169,-1.6793174,-0.70188785,1.4421015,-0.6927964
88499581b1fffff,2022,0.8354295,3.6265173,-1.1302452,-0.7592867,1.9715909,-1.7728579,1.7857949,-0.6301788,0.58549047,0.9428792,-1.2725372,-1.8345823,0.93228674,-0.9359195,0.0016846563,1.9407756
88499581b1fffff,2023,1.2575388,2.049048,-1.110508,-1.3115572,0.090962976,0.24145325,1.2535098,-1.4157325,2.2724535,1.73656,1.5553404,-0.8383518,-1.5763081,0.9858401,-1.043989,0.010907091
88499581b1fffff,2024,-0.70747435,0.47546265,-1.1702036,-1.8962541,1.9625543,0.80557036,-1.4376659,-0.039069507,-0.16657127,-1.7589313,0.6315597,-0.3938032,0.3288019,-0.6282649,-0.50431454,-1.4761685
88499581b3fffff,2016,0.49963418,0.75927633,-0.62952435,0.8203797,0.019359713,-3.2495766,-1.2535353,0.037837602,1.6701195,0.7614481,-2.0476286,2.1966648,1.32163,-0.19474013,2.180655,-1.2227095
88499581b3fffff,2018,1.5254165,1.0725502,-0.5217635,-0.12547049,-1.2543316,-0.25244775,0.501891,1.5727458,1.1834674,2.4143443,-1.021488,-0.22699861,-1.125392,-0.4477548,0.94532454,-1.5592738
88499581b3fffff,2019,-0.61061156,-0.50794584,1.415586,1.5706998,-0.32092467,1.0955523,-2.9545965,-2.6280808,0.5054373,-2.0290163,0.871129,-0.915959,0.5322525,1.1455153,0.92795885,-0.09317044
88499581b3fffff,2020,-0.47177914,-0.5795687,0.97826624,-0.6771949,-0.750823,0.09313616,-5.255297,-0.8963511,1.3642179,-0.4649252,0.12979746,-0.7926034,0.16657773,-0.19111902,0.68209606,-0.23592485
88499581b3fffff,2022,0.5042041,2.1615114,-2.844849,-0.13790819,1.5080717,-0.8086464,-0.34874386,-0.61632764,2.1973686,-2.4433022,-1.2492391,1.6088235,0.7375706,-0.8453279,-1.7929381,0.99157923
88499581b9fffff,2016,2.8745246,-0.08830921,-1.780998,-2.262785,-1.2131647,-1.8390101,0.9687968,0.42791334,-0.31482428,0.3975659,1.4291573,1.2686028,-1.3731652,2.2772398,0.31669194,1.1372416
88499581b9fffff,2017,-1.0543892,3.697921,0.24232255,-0.5378154,-0.5983532,0.14901263,-0.85497874,0.25937447,-0.78133726,0.10522222,-0.31704533,-0.7913593,1.464627,0.12781852,1.4650894,1.4072999
88499581b9fffff,2018,0.09174912,-0.9392477,-1.8041553,-1.9842087,-3.1865673,-1.1273378,3.327613,-1.335581,-0.56700355,-0.2263016,-0.7856755,2.7059834,0.7054031,1.6080499,-1.5964338,0.6230817
88499581b9fffff,2019,-0.46763092,-0.66679627,1.2507735,0.27795985,-1.2364596,-1.0540763,-1.226971,-0.55533826,0.24295905,0.8979437,-0.54463524,-0.18571045,0.7566019,1.1658226,0.9516244,-0.53173935
88499581b9fffff,2020,-0.0034781252,-0.52367604,-1.4686017,2.517305,0.07431102,0.8383072,0.95028704,-1.2932873,-1.0057236,-0.825709,1.0255959,0.07473885,0.06495708,0.49561664,0.08912211,-1.2599701
88499581b9fffff,2021,1.128044,-0.7851022,-1.2898115,1.6554416,-1.5765343,-1.7587637,-0.06354139,0.03797379,-0.9689094,1.3705606,1.2085975,0.06840006,1.6978309,-0.9275772,-0.7121736,-0.87230384
88499581b9fffff,2022,0.7037436,1.4261534,-0.43302652,1.1082048,0.4431942,-0.5001806,1.4276046,1.4601971,1.923543,-0.9645497,0.34544286,1.0098828,3.0375886,0.24110556,3.18566,-0.13780542
88499581b9fffff,2023,0.011699253,1.8261297,-0.8010098,0.7453961,-1.3705635,0.034411725,1.5857028,-2.1441538,-0.54783803,-0.4349334,-1.9410325,2.508986,3.1605842,0.015192957,1.302245,0.82540905
88499581b9fffff,2024,-0.6761174,2.465873,0.1890141,1.8428696,-1.0463518,-0.8760332,0.30701324,-2.1226525,0.8527615,-1.0798987,2.187775,0.35482863,2.4474006,-1.4824502,0.47472066,1.458473
88499581bbfffff,2016,0.7173242,0.42525733,-0.8227222,-0.8246133,-1.7830284,-1.8303546,0.39948168,-0.76138306,-1.3298206,0.0096790455,1.7278466,-0.5862565,-0.3262243,0.44228837,-0.6423796,0.09127983
88499581bbfffff,2017,0.33756226,-0.6933096,-0.11078654,-0.47003123,-0.3115587,0.16979647,-0.8461212,0.24704345,0.5128062,-0.5912063,0.8095624,-0.80269974,-0.87286264,-0.063876614,-0.673685,-0.13876149
88499581bbfffff,2018,0.22707665,-1.5832525,-0.21388023,-2.3495715,-1.0999596,-0.61402893,-1.4853326,-0.0771199,-0.59762216,-1.1340822,0.9061007,1.1016252,-1.0411003,0.5836073,-0.061029635,0.5134826
88499581bbfffff,2019,-0.31353584,0.027898025,-1.0271186,-1.0980384,-0.18845342,0.91825277,-0.33980066,-0.3570631,-0.88761985,-0.45485595,1.8389469,-0.9038108,-0.22952196,0.049657688,0.40113378,-0.13491727
88499581bbfffff,2020,-1.1148522,-0.6094664,-0.8637907,-0.69219476,-0.09923011,-0.70777225,1.0111929,-0.236386,-1.2504518,0.8479288,0.47175157,1.5944958,0.3298752,1.2478362,-0.89337236,-0.01337098
88499581bbfffff,2021,-0.41923937,0.8862481,-0.40067816,-2.6040773,0.9917487,0.18945417,0.6881258,-0.18425575,-0.464699,0.46926808,-1.919899,0.4933511,0.1932628,-0.6992201,1.4772737,-0.13391113
88499581bbfffff,2022,0.9681287,-0.07656098,-1.0343324,-1.0455904,-0.27942026,0.2718762,-0.9194948,-1.6264215,-1.0816165,-1.5459907,-0.115199804,2.7660353,-0.073563404,0.047050506,1.1647154,0.6209427
88499581bbfffff,2023,0.22274551,0.41554776,-2.4374652,-3.374727,-1.0249867,-1.879896,0.5768165,-0.38880646,-2.1320128,-0.17929222,1.746745,0.99016345,0.66216785,-0.29815003,0.15091227,-1.1868101
88499581bbfffff,2024,1.051204,0.43362346,-0.6999433,-1.9211781,-0.7584158,-0.22886263,0.6170501,-1.5534222,-0.0430747,0.33985296,-1.0949572,0.057439778,0.31579152,-1.0068806,-0.26790684,2.088873
88499581c1fffff,2018,2.9918492,2.1794612,-2.760807,1.943064,3.1670535,0.82193726,-0.47614026,0.20291863,-1.1185364,1.5957398,0.0054152957,-1.4424984,0.62494427,1.7399,0.2103185,-0.45456374
88499581c1fffff,2019,1.3118227,1.5199454,-0.9282126,-1.4293262,0.95557874,0.774007,-0.42939937,-2.9192665,2.8693917,1.7585104,-2.6869192,0.8374413,2.6825607,-1.0362407,0.47650644,1.4717695
88499581c1fffff,2020,0.27956042,1.6588604,1.825631,0.8230619,-2.0185146,0.16754936,1.119567,-0.01172649,-0.43004704,0.65126806,0.3626727,0.3260985,0.03659406,0.07960981,-2.574492,-2.0424433
88499581c1fffff,2021,1.8325642,-0.4851706,1.0056907,1.082471,-0.47296208,0.37417755,1.1103419,0.39755255,0.5809459,-3.08803,1.5551878,-0.55509734,-0.49555314,-3.1051824,-2.3554397,0.194841
88499581c1fffff,2022,1.2017026,2.7398365,2.1052978,3.4010713,1.1000854,-1.0436766,-1.1057864,-1.0090305,0.3689685,2.7814372,-1.5554191,0.8770132,-1.4624103,-0.033296578,0.73156995,0.81237775
88499581c3fffff,2019,1.2640667,4.5343885,0.24026194,0.4909163,-5.222023,2.7077386,-0.5357615,1.5578912,2.3370252,0.18646972,0.22216666,1.1146822,-3.1607788,-1.3031933,1.1598833,0.14214517
88499581c3fffff,2020,0.31191805,1.1305535,1.2460504,0.31875184,0.99010766,-0.452017,0.69021654,-1.1634514,-0.50792956,1.9857029,0.14442775,1.2747008,-0.78731203,0.93434614,0.16494325,-1.7573528
88499581c3fffff,2023,2.8338864,3.2720556,-1.2135623,1.3205655,2.7568882,-2.7212975,-1.7249281,2.102301,1.1098087,1.125103,-3.3053236,4.300981,0.27051467,-2.8992085,-0.22625118,2.2579248
88499581c7fffff,2017,3.014782,-2.377691,-1.2217212,-2.1491096,-0.3120206,-0.31099123,-0.66911405,-0.19304255,2.4621391,-1.7953082,-1.2870275,-0.05334911,1.261879,1.3028919,0.09273671,0.038248938
88499581c7fffff,2018,0.71993953,1.6485666,-1.0748985,2.228179,-1.1914293,0.27114862,-1.8691307,-0.20549223,-0.59929717,0.755771,0.89832395,-1.6508719,-0.80194974,1.3498279,-0.22239663,-1.0260485
88499581c7fffff,2019,2.8424587,-1.3720164,-1.4225707,0.5093872,0.13865943,0.07825471,-0.29152507,-0.7160288,2.122999,-1.3662618,0.6715508,0.07465784,1.3604997,0.86546093,0.10528061,0.39163423
88499581c7fffff,2020,1.7394173,0.12737222,1.2231582,2.2087827,-1.2668766,2.6073036,-0.5261695,-0.1728778,0.61976635,2.9220376,-0.061287194,0.58786875,-0.6466495,-1.1949333,-1.0450774,0.8831055
88499581c7fffff,2021,1.0513629,0.9060944,-0.63303494,2.1955273,0.6089786,-1.2947693,0.29721424,-0.5932216,0.6751109,1.2064245,1.5566075,0.03947193,2.1070545,0.28936365,2.4476604,-0.5326223
88499581c7fffff,2022,2.0897644,0.97584075,-1.1802605,0.7536545,-1.0625451,1.1736827,-0.048446007,-1.2851291,1.8341072,1.0108594,-1.0898529,-1.5953219,1.6780865,0.7106403,0.9838584,-0.71054715
88499581cdfffff,2016,1.0632918,1.3241904,-0.7940188,-0.06308364,-2.6695056,-1.4969178,1.2115412,0.6314874,-0.8369883,-0.16122662,2.534704,-0.49173304,-0.8100035,0.80890644,-1.1356342,-0.3548173
88499581cdfffff,2018,1.4331621,1.3230016,-1.8802909,-0.68161064,-0.5433179,-0.1475692,0.52091587,-0.49239996,-0.9014929,-0.21424858,0.57980025,-0.42584875,-0.7822655,0.14987233,0.32423723,-1.1504668
88499581cdfffff,2019,0.3724516,0.38843584,-0.77713263,0.7736104,-0.3720057,-0.6508964,0.36233512,0.5656589,3.0334303,1.7330365,-1.1959573,-1.0426717,0.19405492,1.6928524,-0.78723025,-1.5339569
88499581cdfffff,2021,2.3612845,-0.24862598,-2.3055274,-0.10162898,0.48851243,-2.1905332,-0.98176175,1.4004366,0.74723583,0.79437,0.5496583,0.07483142,1.7311529,-1.3437448,-0.5865329,0.08821026
