h3_8,año_hecho,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8
8849958587fffff,2020,-0.477111,0.8673592,-1.7064401,0.5019475,0.18329509,-0.6108429,1.7114167,-1.5286554
8849958587fffff,2021,0.7407464,-0.92671055,-1.0259534,0.7907633,0.019685505,0.56125206,0.431278,-0.30803144
8849958587fffff,2022,-0.36772835,0.58843744,-0.8697473,-0.14670834,-0.015148671,-0.5662915,0.38426083,-1.3617085
8849958587fffff,2023,-1.4837791,-0.56325877,0.16298923,-0.11903123,-1.0712432,-0.9770403,0.7732041,0.20882021
8849958587fffff,2024,-0.04477949,0.5161989,-1.7680289,-0.6400175,-0.011881975,1.4393718,-0.9861171,1.2412894
8849958589fffff,2016,-0.31958148,-0.64700264,-0.9977425,0.6805724,0.47969043,0.003024257,-0.03081466,0.20496969
8849958589fffff,2017,-0.57369775,0.01662428,0.6297173,0.41891026,0.8208397,0.93274814,0.40674058,0.78847945
8849958589fffff,2018,-0.42839295,-0.8155901,0.28236347,0.90735424,0.924501,1.5351853,0.69588774,0.5502062
8849958589fffff,2019,-0.019470695,-1.0854144,-0.1201601,1.9508281,0.9716031,1.5808411,0.43863732,-0.19333215
8849958589fffff,2020,-0.71654487,-1.4685043,0.3347224,0.20914732,0.15699115,0.6680743,0.17946003,0.8007754
8849958589fffff,2021,-0.8862706,-1.0125866,0.48291853,1.0028884,0.27286598,0.23135854,0.18051375,2.0346148
8849958589fffff,2022,-0.9948345,-0.92820674,0.46516892,1.1605479,1.7500035,-0.39959112,-0.9504735,1.6575031
8849958589fffff,2023,-0.16541812,0.035666548,0.044193976,1.448961,1.2551665,0.8496612,0.37062478,-0.29377162
8849958589fffff,2024,0.1563984,0.27956265,0.7830375,1.522863,0.15847142,0.44612065,-1.0280013,0.5186047
884995858bfffff,2016,-1.0409486,0.1343721,-1.2332011,-0.5010256,-0.08450429,-1.5672617,-1.3600003,0.2886632
884995858bfffff,2017,0.47607327,-1.2884161,-1.2522862,-0.6215737,-1.4167544,0.7736662,1.1286359,-0.33872998
884995858bfffff,2018,0.0034847423,0.6379071,-0.10845797,0.6923595,-0.35727915,-0.26138315,-0.4284842,-0.16700514
884995858bfffff,2019,-0.66854507,-0.66103995,-0.6691223,-0.5891511,-1.2135671,1.4209981,1.2828043,1.6837196
884995858bfffff,2020,0.9669776,0.4548956,-0.067439504,-0.45307404,0.6784328,-0.3354938,-0.1971266,-0.6600324
884995858bfffff,2021,0.9145722,-1.9711254,-0.6571147,-1.1263062,0.008493481,1.7317549,0.65117204,0.61183184
884995858bfffff,2022,1.3822646,-1.3019725,-1.0965623,-1.8724165,0.8703847,-1.2717444,-2.7245796,0.6082847
884995858bfffff,2023,-0.9757486,-1.3156211,-1.3898296,-1.276647,0.11720003,0.5684479,1.3453766,1.437376
884995858bfffff,2024,0.008985578,-0.9571822,-0.81172305,0.53400123,1.7147443,-0.08665093,1.3950485,-1.490133
884995858dfffff,2016,0.45592302,-0.09500164,-1.2020866,0.44577616,-2.2227817,-0.9190143,-1.5805036,-0.8450101
884995858dfffff,2017,0.19506782,-1.2117962,-0.64971995,0.60106975,-1.0600109,-1.4602334,0.1612585,-1.136064
884995858dfffff,2018,0.07134531,-0.36054367,-0.44065648,0.04533131,0.0827745,0.035678405,-1.0375057,0.7132979
884995858dfffff,2019,0.6828308,0.15458025,-0.44438818,-1.9562883,-1.6340647,-2.3790112,0.7054123,-1.2379258
884995858dfffff,2020,0.5768886,-0.46165806,0.015084787,-1.0105814,0.4158562,-0.8671176,-1.121147,0.2524524
884995858dfffff,2021,0.27276313,-0.9920192,-1.9864198,-0.445614,0.12136906,-0.07679398,-3.5149693,0.6748156
884995858dfffff,2022,-0.08033601,-0.007171903,-0.30101848,0.094848484,1.7352562,-0.47549862,-0.07454581,-0.76114607
884995858dfffff,2023,1.0961789,-1.2180059,-1.2538004,0.04796847,-0.44221765,-0.31963438,-0.37913018,-0.3924839
884995858dfffff,2024,1.686205,-1.1144452,-1.0106713,-0.014016236,0.6023282,0.26767397,-0.22997762,-1.4286383
8849958591fffff,2016,-0.9325937,0.29656264,-0.80488116,-0.33450875,-0.77444136,0.51153505,0.25893942,-0.26340604
8849958591fffff,2017,-1.4039085,-0.45716846,-0.7522046,-0.37852585,-0.22635894,-0.5256538,0.31781113,0.28640446
8849958591fffff,2018,0.09161528,-0.31843343,0.09504836,0.4823214,0.6283041,0.5468547,0.29970494,0.21793053
8849958591fffff,2019,-0.997294,0.26468402,-1.0957909,1.7083094,-0.37106276,0.83556765,0.22895029,-1.0037162
8849958591fffff,2020,-0.08101425,-0.4616657,-0.45100644,-0.6230259,0.085222796,1.1594776,0.7426464,0.7317625
8849958591fffff,2021,-0.18688956,-1.0244393,0.28167135,-0.761156,1.4773221,-0.344525,0.92162675,0.07980501
8849958591fffff,2022,0.7186325,-0.095273554,0.21970236,0.24787728,0.84426075,-1.3408753,-0.22931024,-0.7295768
8849958591fffff,2023,-0.66238254,1.1304822,-0.96579695,1.5330667,-0.07743135,0.32257685,0.021214891,-0.92691845
8849958591fffff,2024,-0.87047493,-0.097590156,0.6660498,0.3247105,-0.029090721,-0.7431986,-0.105217695,0.07955551
8849958593fffff,2016,-0.86259353,-1.5490547,0.38233253,1.2365592,-0.4319226,0.2991332,1.4415492,0.46835536
8849958593fffff,2017,-1.9416989,-1.4389099,1.0301824,1.2450612,-0.25624615,0.96689016,1.6470388,1.1036494
8849958593fffff,2018,-1.9788927,-0.40344256,0.70615524,2.6842575,1.002515,1.3814447,1.1690805,0.91679746
8849958593fffff,2019,-1.4886336,-0.7026032,0.19895482,2.4817421,0.80785954,2.3551686,1.199696,0.084870346
8849958593fffff,2020,-0.5416252,-0.0988317,1.0867273,1.7304722,1.2396384,0.47137362,1.3562653,-0.46518996
8849958593fffff,2021,-0.12771964,-1.171431,0.25334835,0.31459296,1.9978808,0.5967939,1.0868578,0.0746042
8849958593fffff,2022,0.21741645,0.232824,0.29436392,1.9831777,1.7125536,0.6365179,-0.49020198,0.0071206777
8849958593fffff,2023,-0.63290733,-0.49479854,1.2307011,2.018896,0.56215924,1.4288616,0.5070975,1.3232408
8849958593fffff,2024,-1.9300141,-0.17873801,1.3434565,4.28899,1.3017858,1.1179477,1.961564,1.0862526
8849958595fffff,2016,-0.5232087,0.3580629,-0.68494105,0.3640365,0.41088954,-0.27938905,0.20653212,-1.0689124
8849958595fffff,2017,-2.1954832,0.33217826,-0.6140684,1.591119,-0.0695468,0.4936007,0.7606444,-0.032149307
8849958595fffff,2018,-0.64962745,-0.2925744,0.09159309,1.8009285,1.1829993,1.1462934,0.7692336,0.11840364
8849958595fffff,2019,-1.3776201,-0.14783555,0.46548495,2.7182598,1.0186485,2.058482,0.9972174,0.0006895154
8849958595fffff,2020,0.013905528,-1.1465306,-0.49436378,0.31163383,-0.20541604,1.1002825,0.30683535,0.018610071
8849958595fffff,2021,0.7270682,-0.29023114,0.35455644,0.8596092,1.3807503,-0.44434386,0.122350834,-0.2533759
8849958595fffff,2022,0.13462786,-1.4854367,-0.7509041,0.62280047,0.65817255,-0.25102973,-0.9496697,0.61663884
8849958595fffff,2023,0.18029329,-0.9902537,0.16584964,0.8165539,0.6650966,-0.30516675,-0.44816428,-0.25839767
8849958595fffff,2024,0.36966038,-0.8994751,-0.6686192,1.555812,0.018190697,0.7512964,0.11653886,-0.60928804
8849958597fffff,2016,-1.4762213,0.10024096,0.64961594,0.47798628,-1.191241,-0.5670331,-0.3916995,0.3737185
8849958597fffff,2017,-1.5357441,0.64001703,-0.50474674,0.44912836,-0.40587774,-0.79785776,-0.016033085,-0.9747229
8849958597fffff,2018,-0.65183544,-0.16803753,0.050875638,0.15174142,0.5089776,-0.24567513,0.4734373,-0.00593825
8849958597fffff,2019,-0.6038092,0.22883852,-0.17995808,0.14665197,0.14656416,-0.41643932,0.6321191,-0.56950116
8849958597fffff,2020,-0.93447655,-1.019279,-0.5060155,-1.9748949,0.4098203,0.2539121,1.1946517,0.35832816
8849958597fffff,2021,-0.27359265,0.07605013,0.7163019,-0.050826456,-0.4100961,-1.4862766,-0.4020219,0.20867576
8849958597fffff,2022,0.8812982,-0.17942001,0.720097,-0.41686243,0.37068397,-0.1306338,-0.60738516,0.119814195
8849958597fffff,2023,0.07392454,0.9804732,-0.32153094,0.91444063,-0.55519724,0.3110342,-1.4518594,-0.74416983
8849958597fffff,2024,-0.39914858,1.2096738,-0.23840448,0.7841553,-0.3339594,-0.086412504,-0.75423646,-0.8978468
8849958599fffff,2016,-0.81420565,0.95568395,-1.214779,0.011856495,-0.70474094,0.019925848,-0.16704862,-1.2194004
8849958599fffff,2017,-1.8196927,0.43076438,-0.54837877,-0.04618811,-0.60700226,-0.49829432,0.20260787,-0.7985796
8849958599fffff,2018,-0.22659688,-0.57590574,0.42189956,-0.9554405,-0.16815773,0.45716313,-0.03636162,0.49970925
8849958599fffff,2019,-0.36837453,0.13595067,-0.5767298,-0.3972729,0.38735756,0.23089454,0.2246776,-0.7136363
8849958599fffff,2020,-1.395144,0.5606441,-0.2232141,0.352511,-0.82861733,0.1541456,-0.21040411,-0.4148586
8849958599fffff,2021,0.046059974,0.43020514,-0.55394405,0.7113386,0.11208715,0.7219594,0.16745807,-0.041886464
8849958599fffff,2022,-1.3080437,0.28218082,-1.87741,-0.004277169,1.4699303,0.48225775,0.3974998,-1.2334131
8849958599fffff,2023,-0.93406886,0.19224505,-0.52617735,0.36449537,0.090936564,-0.50672555,0.70349145,-0.078826495
8849958599fffff,2024,-1.2215034,0.10982456,-0.5356301,0.35515317,-0.5343736,0.20408686,0.66521055,0.3644658
884995859bfffff,2016,-1.5818719,0.19229889,-0.91822124,-0.2262356,0.47147417,-0.42606175,1.4471323,-1.3270279
884995859bfffff,2017,0.0641503,1.5713941,0.36677966,-0.21573226,0.24351826,0.2509032,0.21046539,1.0077587
884995859bfffff,2018,-1.1122563,0.043179296,0.044360694,0.13929367,-0.39147416,-0.5975034,0.22489594,0.09026359
884995859bfffff,2019,-0.76214266,0.20603576,-0.19159701,-0.017906468,-0.12482095,-0.399928,0.43502682,-0.49636498
884995859bfffff,2020,-0.121035054,-0.18285123,-0.5973664,-2.123941,-0.0734172,0.18337782,0.84750575,-1.1084743
884995859bfffff,2021,0.5372344,-0.27537453,0.20933893,-0.48404944,1.4586978,-1.140851,0.16272943,-0.9603206
884995859bfffff,2022,-0.12833142,0.32325673,-1.5638787,-0.44031087,2.1336603,-0.45343313,1.4124802,-1.4676152
884995859bfffff,2023,0.23151228,0.6945566,-0.3714208,0.5040026,-0.3309635,-0.15434296,-0.34895313,-0.24638967
884995859bfffff,2024,0.5443745,0.047520086,-0.48217946,-1.0844077,-0.37432587,0.4723964,-0.15810975,0.06310681
884995859dfffff,2016,-1.0676314,-0.10116352,-0.49721536,0.56000525,-0.9952145,-1.1116698,0.8171119,-0.6831674
884995859dfffff,2017,-1.8014947,0.9328587,-0.30105212,0.807982,0.1558182,0.7747447,0.16594198,0.12193395
884995859dfffff,2018,0.28083152,-0.60387194,-0.2596199,0.81875616,-0.12113782,0.93256146,0.252771,0.43305913
884995859dfffff,2019,0.30462378,-0.5633323,-0.43433043,1.2299258,0.13460225,0.51054776,0.4089269,-0.027161324
884995859dfffff,2020,-0.8206906,0.42053944,-1.4500895,-0.18934752,0.23644754,0.9162025,-0.54580003,-0.4757641
884995859dfffff,2021,-0.5360654,0.30038446,0.69833696,0.70680416,0.6995963,0.27550873,0.20179674,0.67113906
884995859dfffff,2022,0.57170177,-0.08002786,0.056097187,0.56598145,1.0614223,0.5842268,-0.16776937,0.32120457
884995859dfffff,2023,-0.2861716,-0.49570903,-0.5989006,0.24188197,1.454729,0.12902044,0.56810445,0.40136442
884995859dfffff,2024,0.30965683,0.37779588,0.2572172,1.2925785,0.27567488,0.20792152,-0.14827307,0.29536313
88499585a1fffff,2016,-1.1925849,0.09830328,-1.693436,-0.21272139,0.87111545,0.66468203,-0.08735446,-0.929561
88499585a1fffff,2017,-1.7061473,0.3128882,-1.2881281,-0.609108,-0.3380159,0.5576699,0.41654438,-0.49469614
88499585a1fffff,2018,-0.5855218,-0.021463243,0.015923332,0.6501667,0.27506736,0.36454386,0.09615205,0.31608772
88499585a1fffff,2019,-0.0056598806,-1.8731261,-0.27488452,0.18382087,-0.66042596,0.3042635,1.0173318,0.38119274
88499585a1fffff,2020,0.16893947,-1.7647833,-1.3541946,0.12944672,-1.0490668,1.6242344,-1.6306034,0.6362549
88499585a1fffff,2021,0.73411137,0.12427893,-0.7375363,-0.96970487,1.9987789,-1.6954376,-2.0816584,0.3208345
88499585a1fffff,2022,0.69317853,-0.42940968,-0.5476672,0.35746026,-1.7662051,2.9164011,-1.2742527,1.5039225
88499585a1fffff,2023,-1.5976121,-0.3753716,-1.5200698,-0.21061777,-0.19591749,0.8488966,0.5768874,0.48952362
88499585a1fffff,2024,-1.6065537,-0.1427551,-0.36204177,-1.0750504,-1.4157822,0.92945796,0.077066526,-0.04254728
88499585a3fffff,2016,-2.1609378,1.6866026,-1.1045184,0.15853149,-0.35985914,-0.32887796,0.28232175,-1.2430669
88499585a3fffff,2017,-0.7318174,0.174142,-0.70522416,1.1101595,-0.8884372,0.2622287,0.254826,-1.2223046
88499585a3fffff,2018,-0.36509487,0.12073538,-0.63351405,0.0819305,0.41635752,0.1912162,0.62733364,-0.18324299
88499585a3fffff,2019,-0.15149783,0.4295953,-0.31497568,0.17858276,-0.42642587,1.2597017,0.47125015,-0.6560386
88499585a3fffff,2020,-1.7476578,1.1977876,-1.6516093,0.9310459,-1.1870873,0.81184053,0.24108388,-1.0081681
88499585a3fffff,2021,-0.008408908,1.0410553,-0.022870254,0.99348193,-0.73050976,0.00082312647,0.732797,-0.57136333
88499585a3fffff,2022,-0.66742593,-0.94645005,-1.078248,-1.7576666,0.3330681,0.6443308,0.07761349,1.3321819
88499585a3fffff,2023,-0.82938284,0.80633605,-0.5018665,0.83822006,-0.17493887,0.08233546,0.2878674,-1.1619716
88499585a3fffff,2024,0.8287315,1.0421788,-0.42285255,-0.41069826,0.3916737,-0.60631186,-0.87422144,-1.401155
88499585a5fffff,2016,0.8792237,-1.0900471,1.0395546,0.6433336,-1.3248097,0.636435,-1.4790298,0.3568514
88499585a5fffff,2017,0.80331486,-1.2089133,-0.23270848,0.11310719,0.46163896,0.22161712,0.18543264,0.10607502
88499585a5fffff,2018,-0.30049363,-0.34066582,0.14942802,1.4094238,0.8531229,0.93794733,-0.0028286772,-0.27403995
88499585a5fffff,2019,-0.4775589,-0.6015023,0.27075398,1.4145408,0.082088165,0.96080685,-0.32022804,0.80462515
88499585a5fffff,2020,-0.22863537,-0.66494066,0.67042714,2.4133768,-0.2527349,0.20837767,0.98224294,-0.90096164
88499585a5fffff,2021,1.3771294,-1.9065354,0.32781428,-0.4937152,0.38865516,0.29175162,-0.8053153,0.75422066
88499585a5fffff,2022,0.462155,0.14589317,0.67657965,0.13319479,0.55052954,0.5968094,-1.284554,2.071448
88499585a5fffff,2023,0.30603343,0.35291064,0.5512419,1.5253736,0.50948113,0.4196836,1.0286496,-0.5515974
88499585a5fffff,2024,-1.6487277,-0.20474821,0.09499054,0.32974163,1.2082297,1.8019552,0.9227873,0.70041853
88499585a7fffff,2016,-1.5607039,-0.24597986,-1.5154035,-0.6632432,-0.05803421,1.371031,-1.1454669,0.75033617
88499585a7fffff,2017,-0.15980211,-0.88538015,-1.1266959,-1.8128406,-0.44557422,1.1907747,-0.84956044,0.768521
88499585a7fffff,2018,-0.028876858,0.16032064,0.2771276,0.86779416,0.05356619,0.96326804,-0.9728502,0.732915
88499585a7fffff,2019,-0.74743205,-0.4052293,0.1444729,0.5363219,0.16808794,1.1246965,0.3566461,0.13229527
88499585a7fffff,2020,-0.2992682,-1.5834672,-1.4420493,0.91440225,-0.6371842,1.6077734,-0.28037632,-1.1967094
88499585a7fffff,2021,-0.18807703,0.31685796,0.7815281,1.8760262,-1.5219526,0.54293764,-0.14358827,-0.07046131
88499585a7fffff,2022,1.3385956,0.1816103,0.5125617,0.99475527,0.20693333,1.0148176,-0.063937336,-1.4975947
88499585a7fffff,2023,0.51268715,-0.023568328,0.50864065,-0.09450417,1.1954635,-1.7002691,1.315389,0.8348698
88499585a7fffff,2024,-1.0950251,-0.8242768,-1.0269445,-0.6972959,-0.72959477,1.0838448,1.253445,0.15151595
88499585a9fffff,2016,-1.6154454,1.0513434,-1.6431092,-0.28000078,-0.6059874,1.1904364,0.6680796,-1.4626622
88499585a9fffff,2017,-2.270385,1.5388926,-0.15455952,-0.14710793,0.32251212,1.161583,0.5598633,-0.14459066
88499585a9fffff,2018,0.15583344,-0.034275863,-0.49281767,-0.4949081,0.37628868,0.89387673,0.14962724,-0.25790462
88499585a9fffff,2019,0.16054964,0.850323,0.15201537,1.1499915,-1.5723047,0.16972065,1.2336277,-1.3593419
88499585a9fffff,2020,-0.9161565,-0.6992815,-0.3582492,-0.48623937,-1.1019315,-1.161313,-0.44804052,-0.62934935
88499585a9fffff,2021,0.18991064,1.3044238,-0.62535316,-1.0366781,-1.0331144,0.13789673,0.25548923,-0.9755778
88499585a9fffff,2022,-0.011125485,-0.2069838,0.7603633,-1.8232226,-0.99796575,0.637132,0.36691526,0.74731773
88499585a9fffff,2023,-0.24529934,-0.9382906,-0.45027536,-2.790088,1.2797661,-1.2920986,1.7359192,-1.1216242
88499585a9fffff,2024,-0.55119634,0.5492935,0.6282945,-2.0017157,-2.5834594,-3.8609753,-1.3854488,-0.24589108
88499585abfffff,2016,-0.6743629,0.06592503,-0.6082675,0.71737856,-0.43506384,1.1271238,-0.38472122,-0.25515223
88499585abfffff,2017,-0.8030504,-0.75343794,-0.425644,-0.20203313,1.1331064,-0.07972373,1.0946026,-0.33711725
88499585abfffff,2018,-1.2358779,-0.9783031,0.9733731,1.70263,-0.24207954,1.3187948,0.17625588,1.2472018
88499585abfffff,2019,-0.77300334,-0.9656665,-0.08571432,1.4903125,-0.28277713,1.3968177,0.70569265,0.4105797
88499585abfffff,2020,-0.39029327,-1.3178191,-0.5910023,-0.27976167,0.22857513,-0.36185828,1.1356671,-0.24249615
88499585abfffff,2021,0.9205929,0.08130721,-0.7774358,-0.9748754,1.9329482,0.7562143,0.7912383,-0.77499527
88499585abfffff,2022,-0.023130259,1.7836629,0.11103365,-0.17240615,1.0326589,-0.51493144,-1.085593,0.7429777
88499585abfffff,2023,1.026879,-3.6252825,-1.419917,-0.54139507,0.25608036,0.96014076,0.9647793,1.0322288
88499585abfffff,2024,0.46325278,-1.0089893,-1.7497892,-0.40442804,1.9258454,1.0941173,1.54669,-1.1125758
88499585adfffff,2016,-0.38837188,-0.25848475,-0.9102725,1.2828792,-0.20508747,0.42626777,-0.35435343,-0.24467245
88499585adfffff,2017,-0.514246,0.6693802,0.14367197,0.79255086,-0.5094832,1.5740776,1.1145041,-0.23852184
88499585adfffff,2018,0.92826164,-0.8302431,-0.26919702,1.1116508,0.13954905,0.9427641,-0.3719785,0.009189857
88499585adfffff,2019,-0.12110846,-1.2157812,0.32163906,1.1504306,0.7018002,0.08956071,0.89639413,-0.70140314
88499585adfffff,2020,-0.63821656,-0.34274578,0.5434171,0.20051491,0.5864833,-0.0696971,0.94092625,-0.1075805
88499585adfffff,2021,0.15410435,-0.4968225,0.25961438,1.5640447,-1.1203974,-0.2911708,1.9735905,-0.8524633
88499585adfffff,2022,0.0050707096,-0.67109734,-1.0409563,0.13351016,-1.240543,0.4708197,-0.1614145,-0.61256814
88499585adfffff,2023,-0.32397807,-0.5144055,-1.290259,1.7807087,0.40218112,-0.22682688,0.89072907,-0.9786803
88499585adfffff,2024,-0.5295959,0.03370141,-0.9776317,2.3135972,-0.25696555,0.1772818,0.10017555,0.23846701
88499585b1fffff,2016,-2.9915233,1.177138,-0.37667042,-0.74856377,-0.407108,-0.5455274,0.778306,-0.1877805
88499585b1fffff,2017,-1.9284878,1.9527978,1.7792428,0.38914907,-0.33581498,0.42313015,1.6416762,-0.13558114
88499585b1fffff,2018,-0.22852066,-0.1712643,0.20482531,0.25508332,-0.31206325,0.47211117,-0.8495552,0.5581365
88499585b1fffff,2019,0.89223677,-0.50816405,0.73322797,-1.0600408,-0.72403646,-1.1610811,0.21443534,-0.49102435
88499585b1fffff,2020,-0.4411676,1.3852543,0.41998878,-1.4200028,-0.20928968,-0.72515154,0.25239024,-0.5355279
88499585b1fffff,2021,0.52607876,2.297413,0.7145577,0.1847803,0.7982686,0.25258914,-0.20807514,-0.5392498
88499585b1fffff,2022,-0.0113909235,2.013756,0.05855476,-0.8324725,0.74972135,0.26113963,-1.4833993,-0.07707052
88499585b1fffff,2023,1.6753554,-0.0037263238,-0.6571442,-0.08610387,0.7446066,-0.44843197,0.11878496,-1.2387865
88499585b1fffff,2024,0.6231469,-1.9529363,0.56719327,-0.6750281,1.9444523,-1.3815272,0.9315345,-0.1358423
88499585b3fffff,2016,0.28269464,-0.0106454715,-0.7324129,0.40082395,0.07807751,0.36887234,0.3844265,-0.9270409
88499585b3fffff,2017,-1.3399185,0.15853503,-1.921031,0.2328862,-0.43801725,0.7617128,-0.4456186,-0.1548683
88499585b3fffff,2018,0.34518304,-1.3365563,0.063737296,0.20470344,0.50273746,-0.01333235,0.27796116,-0.13693073
88499585b3fffff,2019,0.20287706,-0.70962095,0.1123339,1.0251354,0.97125584,0.6398615,0.0060289344,-0.4066991
88499585b3fffff,2020,-0.0991254,-0.50326943,0.0033014726,0.6773871,0.7964043,0.90872043,0.26957586,-0.24953927
88499585b3fffff,2021,1.0109339,-0.8564285,0.67020166,-0.21975507,0.93728286,0.27835783,-0.014231663,0.41120163
88499585b3fffff,2022,0.23340498,-0.8525255,-0.39299524,-0.17832968,1.5338258,0.36755523,0.6469718,-0.24413303
88499585b3fffff,2023,0.4515428,-0.03409723,-0.16611867,0.917326,0.8024398,0.6041372,0.5995833,0.5743811
88499585b3fffff,2024,0.26099166,-0.16929787,-0.061070047,0.602598,1.3915981,-0.068966575,0.0131233875,-0.0012970505
88499585b5fffff,2016,-0.77328336,0.23351046,-1.2868454,-0.16375625,0.15680936,-0.23052229,-1.2430928,0.45807844
88499585b5fffff,2017,-0.6559718,1.3729044,-1.3045067,-0.07879073,1.3313923,0.92632073,-1.1463157,1.2083895
88499585b5fffff,2018,-0.23239064,0.20457017,-0.26578492,0.42372918,0.71944404,1.0194634,-0.37283573,-0.32728168
88499585b5fffff,2019,0.4228422,-0.6320417,0.09470268,-0.3832594,0.124754936,-0.07141643,-0.232926,0.8872119
88499585b5fffff,2020,-1.4560845,0.6948592,-0.3186485,-0.48466173,-0.9582311,2.1300259,-0.92794174,1.2030103
88499585b5fffff,2021,0.54891187,0.69596523,0.14345759,-0.5572721,0.49845526,0.30207312,-0.6184233,0.3755647
88499585b5fffff,2022,0.53939575,1.1931165,0.30948886,0.2623649,0.5745492,0.9481712,-1.911526,0.13651514
88499585b5fffff,2023,0.32957935,0.2709368,-0.41159147,0.024365665,0.3559974,0.651828,0.15614171,-0.4498591
88499585b5fffff,2024,0.19293422,0.08197234,0.45695052,0.28609085,-0.06865634,0.59472054,-0.7822268,0.54366
88499585b7fffff,2016,-1.4934566,-0.044401698,-2.0503867,-0.9551407,-0.5836385,0.18938042,-1.1273351,0.42499673
88499585b7fffff,2017,-2.005407,0.05780253,-1.3005937,0.5036623,-0.33732975,-0.6486854,-0.28637072,-0.015243492
88499585b7fffff,2018,0.06435481,-0.20247817,-0.28245273,-0.03816774,-0.196548,1.1493796,-0.12631641,0.31617785
88499585b7fffff,2019,0.21580295,-1.2041339,-0.755197,1.1370751,-0.7836154,0.34101868,-0.115568675,0.43057063
88499585b7fffff,2020,-1.0458164,0.720896,-0.73151153,-1.4750477,-1.8204824,0.31900525,-0.19934055,0.2272714
88499585b7fffff,2021,0.25700226,-1.3652142,-0.63405627,-1.5574489,0.37827858,0.39957738,-0.44232026,-0.0017894027
88499585b7fffff,2022,0.89346856,-0.32748246,-1.5034405,-0.25463152,0.196431,-2.2414155,-1.9303678,0.77881265
88499585b7fffff,2023,0.1494929,1.0293144,-0.55911136,0.95128965,0.50167435,-1.2115918,-1.0981891,-0.5157105
