h3_8,año_hecho,cluster_km_ae,cluster_km_ae_cos,cluster_km_pca,cluster_km_raw,cluster_hdbscan
884995ba3bfffff,2019,3,4,3,3,9
884995ba3bfffff,2020,3,1,0,0,59
884995ba3bfffff,2021,3,1,0,0,60
884995ba3bfffff,2022,3,4,3,3,24
884995ba3bfffff,2023,1,3,0,0,-1
884995ba3bfffff,2024,3,0,1,0,-1
884995ba3dfffff,2016,3,0,0,0,-1
884995ba3dfffff,2017,3,1,0,0,-1
884995ba3dfffff,2018,3,3,0,0,-1
884995ba3dfffff,2019,3,4,0,0,51
884995ba3dfffff,2020,3,1,0,0,57
884995ba3dfffff,2021,3,1,0,0,61
884995ba3dfffff,2022,3,0,1,4,18
884995ba3dfffff,2023,3,0,0,0,18
884995ba3dfffff,2024,3,0,0,0,18
884995ba41fffff,2016,3,1,0,0,60
884995ba41fffff,2017,0,2,4,1,-1
884995ba41fffff,2018,1,4,3,3,-1
884995ba41fffff,2019,1,4,0,3,-1
884995ba41fffff,2020,3,4,1,4,56
884995ba41fffff,2021,3,3,0,0,44
884995ba41fffff,2022,3,3,0,0,45
884995ba41fffff,2023,1,4,4,1,58
884995ba41fffff,2024,3,1,0,0,56
884995ba43fffff,2016,0,2,4,1,29
884995ba43fffff,2017,0,1,4,1,57
884995ba43fffff,2018,3,3,0,0,39
884995ba43fffff,2019,0,2,0,0,73
884995ba43fffff,2020,4,0,0,0,17
884995ba43fffff,2021,3,0,0,0,-1
884995ba43fffff,2022,3,0,0,0,42
884995ba43fffff,2023,3,1,0,4,-1
884995ba43fffff,2024,0,2,1,4,-1
884995ba45fffff,2016,3,1,4,1,-1
884995ba45fffff,2017,3,1,0,0,-1
884995ba45fffff,2018,1,4,0,0,-1
884995ba45fffff,2019,4,0,0,0,17
884995ba45fffff,2020,3,1,0,0,56
884995ba45fffff,2021,0,2,0,0,73
884995ba45fffff,2022,3,0,0,0,66
884995ba45fffff,2023,0,2,4,1,-1
884995ba45fffff,2024,0,2,4,1,70
884995ba47fffff,2016,0,2,1,4,38
884995ba47fffff,2017,1,4,4,1,-1
884995ba47fffff,2018,3,3,0,0,-1
884995ba47fffff,2019,3,1,4,1,67
884995ba47fffff,2020,0,2,4,1,74
884995ba47fffff,2021,3,1,4,1,24
884995ba47fffff,2022,1,4,4,1,-1
884995ba47fffff,2023,3,2,4,1,73
884995ba47fffff,2024,0,2,4,1,70
884995ba49fffff,2016,0,1,4,1,-1
884995ba49fffff,2017,3,1,4,1,56
884995ba49fffff,2018,3,1,0,0,54
884995ba49fffff,2019,3,3,0,0,-1
884995ba49fffff,2020,3,1,0,0,-1
884995ba49fffff,2021,3,0,0,0,-1
884995ba49fffff,2022,3,1,0,0,24
884995ba49fffff,2023,0,2,4,1,69
884995ba49fffff,2024,2,3,4,1,74
884995ba4bfffff,2016,0,2,4,1,68
884995ba4bfffff,2017,1,4,3,3,7
884995ba4bfffff,2018,1,4,3,3,7
884995ba4bfffff,2019,1,4,3,3,7
884995ba4bfffff,2020,3,4,3,3,35
884995ba4bfffff,2021,3,0,0,0,-1
884995ba4bfffff,2022,3,0,1,4,18
884995ba4bfffff,2023,1,4,3,3,8
884995ba4bfffff,2024,1,4,3,3,7
884995ba4dfffff,2016,0,2,4,1,73
884995ba4dfffff,2017,1,4,3,3,10
884995ba4dfffff,2018,1,4,3,3,-1
884995ba4dfffff,2019,1,4,3,3,7
884995ba4dfffff,2020,1,4,3,3,2
884995ba4dfffff,2021,3,3,0,0,-1
884995ba4dfffff,2022,2,3,0,0,32
884995ba4dfffff,2023,3,4,0,2,-1
884995ba4dfffff,2024,1,4,3,3,-1
884995ba51fffff,2016,0,2,4,1,-1
884995ba51fffff,2017,0,2,4,1,29
884995ba51fffff,2018,2,3,0,0,30
884995ba51fffff,2019,3,1,0,0,54
884995ba51fffff,2020,3,4,0,0,43
884995ba51fffff,2021,3,3,0,0,-1
884995ba51fffff,2022,3,0,0,0,43
884995ba51fffff,2023,1,0,0,0,-1
884995ba51fffff,2024,3,3,0,0,42
884995ba53fffff,2016,3,3,0,0,52
884995ba53fffff,2017,1,4,3,3,-1
884995ba53fffff,2018,1,4,3,3,-1
884995ba53fffff,2019,1,4,3,3,11
884995ba53fffff,2020,3,3,0,0,42
884995ba53fffff,2021,1,4,2,0,44
884995ba53fffff,2022,3,4,0,0,-1
884995ba53fffff,2023,3,3,0,0,-1
884995ba53fffff,2024,3,3,0,0,26
884995ba55fffff,2016,0,2,4,1,-1
884995ba55fffff,2017,0,2,4,1,-1
884995ba55fffff,2018,3,4,3,3,9
884995ba55fffff,2019,3,4,0,0,-1
884995ba55fffff,2020,0,2,4,1,-1
884995ba55fffff,2021,3,0,0,0,-1
884995ba55fffff,2022,3,3,0,0,40
884995ba55fffff,2023,1,4,3,0,-1
884995ba55fffff,2024,1,3,0,0,-1
884995ba57fffff,2016,1,4,3,3,-1
884995ba57fffff,2017,1,4,3,3,7
884995ba57fffff,2018,1,4,3,3,7
884995ba57fffff,2019,1,4,3,3,-1
884995ba57fffff,2020,1,4,3,3,10
884995ba57fffff,2021,3,4,3,0,-1
884995ba57fffff,2022,1,4,3,3,-1
884995ba57fffff,2023,3,4,3,3,11
884995ba57fffff,2024,1,4,3,3,8
884995ba59fffff,2016,3,0,1,4,-1
884995ba59fffff,2017,0,2,4,1,29
884995ba59fffff,2018,0,2,4,1,-1
884995ba59fffff,2019,0,2,0,0,73
884995ba59fffff,2020,1,4,2,2,2
884995ba59fffff,2021,3,0,0,0,-1
884995ba59fffff,2022,3,0,0,0,-1
884995ba59fffff,2023,3,0,0,0,19
884995ba59fffff,2024,1,4,2,2,59
884995ba5bfffff,2016,2,3,0,0,-1
884995ba5bfffff,2017,0,2,4,1,74
884995ba5bfffff,2018,3,3,0,0,-1
884995ba5bfffff,2019,1,4,2,2,-1
884995ba5bfffff,2020,3,1,0,0,-1
884995ba5bfffff,2021,3,0,0,0,21
884995ba5bfffff,2022,2,3,0,0,26
884995ba5bfffff,2023,3,3,0,0,44
884995ba5bfffff,2024,3,3,0,0,42
884995ba5dfffff,2016,0,2,4,1,29
884995ba5dfffff,2017,1,2,4,1,-1
884995ba5dfffff,2018,3,4,0,0,9
884995ba5dfffff,2019,1,4,0,0,9
884995ba5dfffff,2020,3,1,0,0,60
884995ba5dfffff,2021,3,3,0,0,45
884995ba5dfffff,2022,3,3,0,0,-1
884995ba5dfffff,2023,1,4,0,0,-1
884995ba5dfffff,2024,3,0,0,0,21
884995ba61fffff,2016,0,2,4,1,28
884995ba61fffff,2017,3,1,4,1,24
884995ba61fffff,2018,3,2,0,0,73
884995ba61fffff,2019,0,2,4,1,-1
884995ba61fffff,2020,3,2,1,4,73
884995ba61fffff,2021,3,1,0,0,24
884995ba61fffff,2022,4,0,1,4,6
884995ba61fffff,2023,2,3,0,0,-1
884995ba61fffff,2024,0,1,4,1,56
884995ba63fffff,2016,1,4,4,1,-1
884995ba63fffff,2017,1,4,3,3,9
884995ba63fffff,2018,1,4,3,0,9
884995ba63fffff,2019,3,4,3,3,9
884995ba63fffff,2020,0,4,4,1,56
884995ba63fffff,2021,3,1,0,0,55
884995ba63fffff,2022,1,4,0,0,-1
884995ba63fffff,2023,1,4,3,3,8
884995ba63fffff,2024,3,4,0,0,-1
884995ba65fffff,2016,0,1,4,1,56
884995ba65fffff,2017,0,2,4,1,70
884995ba65fffff,2018,3,4,0,0,-1
884995ba65fffff,2019,1,4,3,3,9
884995ba65fffff,2020,0,2,4,1,73
884995ba65fffff,2021,3,1,0,0,-1
884995ba65fffff,2022,3,0,0,0,-1
884995ba65fffff,2023,3,0,0,0,61
884995ba65fffff,2024,3,1,0,0,-1
884995ba67fffff,2016,0,2,4,1,-1
884995ba67fffff,2017,3,0,1,4,17
884995ba67fffff,2018,3,4,0,0,-1
884995ba67fffff,2019,3,3,0,0,23
884995ba67fffff,2020,0,2,4,1,70
884995ba67fffff,2021,4,0,0,0,19
884995ba67fffff,2022,3,1,0,0,39
884995ba67fffff,2023,1,4,0,0,71
884995ba67fffff,2024,2,3,0,0,39
884995ba69fffff,2016,0,2,4,1,69
884995ba69fffff,2017,3,1,4,1,57
884995ba69fffff,2018,1,4,3,0,9
884995ba69fffff,2019,3,4,0,3,58
884995ba69fffff,2020,3,4,0,0,35
884995ba69fffff,2021,3,1,0,0,56
884995ba69fffff,2022,1,4,3,3,-1
884995ba69fffff,2023,0,2,4,1,70
884995ba69fffff,2024,3,4,0,3,11
884995ba6bfffff,2016,0,2,4,1,-1
884995ba6bfffff,2017,2,3,0,0,-1
884995ba6bfffff,2018,3,4,0,0,52
884995ba6bfffff,2019,1,4,0,3,-1
884995ba6bfffff,2020,3,4,0,0,66
884995ba6bfffff,2021,3,3,0,0,-1
884995ba6bfffff,2022,3,1,0,0,-1
884995ba6bfffff,2023,3,1,1,4,-1
884995ba6bfffff,2024,3,1,4,1,-1
884995ba6dfffff,2016,0,2,4,1,28
884995ba6dfffff,2017,0,2,4,1,-1
884995ba6dfffff,2018,1,4,0,0,71
884995ba6dfffff,2019,0,2,4,1,-1
884995ba6dfffff,2020,0,2,4,1,-1
884995ba6dfffff,2021,1,2,4,1,-1
884995ba6dfffff,2022,2,3,0,0,31
884995ba6dfffff,2023,3,0,1,4,55
884995ba6dfffff,2024,3,1,0,0,47
884995ba81fffff,2016,0,2,1,4,65
884995ba81fffff,2017,2,3,0,0,-1
884995ba81fffff,2018,3,3,0,0,42
884995ba81fffff,2019,1,4,2,0,-1
884995ba81fffff,2020,3,1,2,0,42
884995ba81fffff,2021,1,4,2,2,42
884995ba81fffff,2022,4,0,0,0,19
884995ba81fffff,2023,2,0,1,4,-1
884995ba81fffff,2024,3,0,2,0,-1
884995ba83fffff,2016,3,0,1,4,27
884995ba83fffff,2017,1,4,2,2,-1
884995ba83fffff,2018,2,4,0,1,9
884995ba83fffff,2019,2,3,0,0,-1
884995ba83fffff,2020,3,1,0,0,55
884995ba83fffff,2021,2,3,0,0,37
884995ba83fffff,2022,2,3,2,0,31
884995ba83fffff,2023,2,3,0,0,32
884995ba83fffff,2024,3,1,0,0,24
884995ba85fffff,2016,0,2,1,4,65
884995ba85fffff,2017,3,1,0,0,55
884995ba85fffff,2018,3,1,0,0,63
884995ba85fffff,2019,3,1,0,0,55
884995ba85fffff,2020,1,4,2,0,45
884995ba85fffff,2021,3,0,2,2,3
884995ba85fffff,2022,2,3,2,0,-1
884995ba85fffff,2023,3,1,0,0,24
884995ba85fffff,2024,3,1,0,0,66
884995ba87fffff,2016,0,2,4,1,29
884995ba87fffff,2017,0,1,4,1,-1
884995ba87fffff,2018,3,1,0,0,66
884995ba87fffff,2019,3,1,0,0,54
884995ba87fffff,2020,3,1,0,0,43
884995ba87fffff,2021,3,3,0,0,-1
884995ba87fffff,2022,3,1,0,0,59
884995ba87fffff,2023,3,1,3,0,-1
884995ba87fffff,2024,2,3,0,0,-1
884995ba89fffff,2016,0,1,4,1,-1
884995ba89fffff,2017,3,1,0,0,24
884995ba89fffff,2018,3,1,0,0,63
884995ba89fffff,2019,2,1,0,0,67
884995ba89fffff,2020,3,1,4,1,55
884995ba89fffff,2021,2,3,0,0,-1
884995ba89fffff,2022,3,1,0,0,61
884995ba89fffff,2023,3,1,0,0,24
884995ba89fffff,2024,4,1,1,4,46
884995ba8bfffff,2016,4,0,2,2,13
884995ba8bfffff,2017,0,2,4,1,54
884995ba8bfffff,2018,2,3,0,0,-1
884995ba8bfffff,2019,0,2,4,1,68
884995ba8bfffff,2020,2,3,4,1,-1
884995ba8bfffff,2021,3,0,0,0,-1
884995ba8bfffff,2022,3,0,0,0,-1
884995ba8bfffff,2023,2,3,0,0,39
884995ba8bfffff,2024,0,1,4,1,62
884995ba8dfffff,2016,0,2,4,1,-1
884995ba8dfffff,2017,3,1,0,0,56
884995ba8dfffff,2018,3,3,0,0,44
884995ba8dfffff,2019,3,1,0,0,55
884995ba8dfffff,2020,3,3,2,0,42
884995ba8dfffff,2021,2,3,0,0,32
884995ba8dfffff,2022,1,4,2,2,2
884995ba8dfffff,2023,3,3,0,0,43
884995ba8dfffff,2024,3,1,0,0,61
884995baa1fffff,2016,2,3,0,0,-1
884995baa1fffff,2017,1,4,3,3,-1
884995baa1fffff,2018,1,4,3,3,-1
884995baa1fffff,2019,3,4,3,3,-1
884995baa1fffff,2020,3,4,3,0,9
884995baa1fffff,2021,3,4,3,3,10
884995baa1fffff,2022,1,4,3,3,-1
884995baa1fffff,2023,1,4,3,3,-1
884995baa1fffff,2024,3,4,3,3,10
884995baa3fffff,2016,2,3,0,0,-1
884995baa3fffff,2017,0,2,4,1,-1
884995baa3fffff,2018,3,1,0,0,67
884995baa3fffff,2019,2,4,0,0,9
884995baa3fffff,2020,2,3,0,0,36
884995baa3fffff,2021,2,3,2,2,-1
884995baa3fffff,2022,2,3,0,0,-1
884995baa3fffff,2023,3,3,0,0,61
884995baa3fffff,2024,3,1,1,4,-1
884995baa5fffff,2016,0,2,4,1,56
884995baa5fffff,2017,0,2,4,1,-1
884995baa5fffff,2018,3,1,0,0,55
884995baa5fffff,2019,3,1,0,0,47
884995baa5fffff,2020,3,1,4,1,47
884995baa5fffff,2021,3,1,0,0,-1
884995baa5fffff,2022,3,0,1,4,59
884995baa5fffff,2023,3,1,0,0,24
884995baa5fffff,2024,3,1,0,0,-1
884995baa7fffff,2016,0,2,4,1,70
884995baa7fffff,2017,0,2,4,1,68
884995baa7fffff,2018,3,1,0,0,67
884995baa7fffff,2019,3,4,0,0,57
884995baa7fffff,2020,0,1,4,1,24
884995baa7fffff,2021,3,0,1,4,-1
884995baa7fffff,2022,3,1,0,0,-1
884995baa7fffff,2023,3,1,0,0,66
884995baa7fffff,2024,0,2,4,1,-1
884995baa9fffff,2016,1,4,2,2,71
884995baa9fffff,2017,3,1,0,0,-1
884995baa9fffff,2018,3,4,0,0,-1
884995baa9fffff,2019,3,1,0,0,47
884995baa9fffff,2020,3,1,0,0,55
884995baa9fffff,2021,3,3,0,0,43
884995baa9fffff,2022,3,1,0,0,43
884995baa9fffff,2023,3,3,0,0,45
884995baa9fffff,2024,3,0,0,0,21
884995baabfffff,2016,1,4,4,1,-1
884995baabfffff,2017,3,1,0,0,66
884995baabfffff,2018,3,3,0,0,-1
884995baabfffff,2019,3,1,0,0,63
884995baabfffff,2020,3,1,0,0,-1
884995baabfffff,2021,3,3,0,0,44
884995baabfffff,2022,2,3,0,0,26
884995baabfffff,2023,3,1,0,0,63
884995baabfffff,2024,3,3,0,0,61
884995baadfffff,2016,1,4,2,2,-1
884995baadfffff,2017,0,2,4,1,56
884995baadfffff,2018,3,4,0,0,9
884995baadfffff,2019,3,4,0,0,66
884995baadfffff,2020,3,1,0,0,55
884995baadfffff,2021,3,1,0,0,61
884995baadfffff,2022,3,1,0,0,-1
884995baadfffff,2023,3,1,0,0,63
884995baadfffff,2024,3,4,0,0,-1
884995bab1fffff,2016,4,2,4,1,-1
884995bab1fffff,2017,4,2,4,1,57
884995bab1fffff,2018,2,3,2,0,41
884995bab1fffff,2019,1,4,2,2,2
884995bab1fffff,2020,4,0,2,2,-1
884995bab1fffff,2021,4,0,2,2,2
884995bab1fffff,2022,2,3,0,0,-1
884995bab1fffff,2023,3,0,0,0,-1
884995bab1fffff,2024,2,3,2,2,-1
884995bab3fffff,2016,1,2,2,2,-1
884995bab3fffff,2017,1,4,2,2,2
884995bab3fffff,2018,2,3,0,0,30
884995bab3fffff,2019,3,1,0,2,47
884995bab3fffff,2020,4,1,4,1,47
884995bab3fffff,2021,3,1,0,0,-1
884995bab3fffff,2022,3,1,0,0,-1
884995bab3fffff,2023,3,1,0,0,32
884995bab3fffff,2024,3,1,0,0,47
884995bab5fffff,2016,0,2,4,1,-1
884995bab5fffff,2017,0,2,4,1,68
884995bab5fffff,2018,3,1,0,0,63
884995bab5fffff,2019,3,1,0,0,-1
884995bab5fffff,2020,3,1,2,0,60
884995bab5fffff,2021,3,1,0,0,-1
884995bab5fffff,2022,3,0,0,0,-1
884995bab5fffff,2023,3,1,0,0,24
884995bab5fffff,2024,0,2,4,1,29
884995bab7fffff,2016,0,2,4,1,-1
884995bab7fffff,2017,0,2,4,1,28
884995bab7fffff,2018,3,3,0,0,61
884995bab7fffff,2019,4,1,0,0,46
884995bab7fffff,2020,3,1,0,0,17
884995bab7fffff,2021,3,1,0,0,55
884995bab7fffff,2022,3,1,0,0,46
884995bab7fffff,2023,3,1,0,1,-1
884995bab7fffff,2024,3,1,0,0,55
884995babbfffff,2016,0,2,1,4,-1
884995babbfffff,2017,1,4,2,2,-1
884995babbfffff,2018,1,4,2,2,2
884995babbfffff,2019,4,0,2,2,17
884995babbfffff,2020,1,4,2,2,2
884995babbfffff,2021,2,3,2,0,31
884995babbfffff,2022,1,4,2,2,3
884995babbfffff,2023,3,0,0,0,26
884995babbfffff,2024,3,3,2,2,41
884995bac1fffff,2016,3,1,0,0,24
884995bac1fffff,2017,2,3,2,0,35
884995bac1fffff,2018,3,1,0,0,45
884995bac1fffff,2019,2,3,2,0,39
884995bac1fffff,2021,3,3,0,0,-1
884995bac1fffff,2022,2,3,2,0,-1
884995bac3fffff,2018,4,0,1,4,15
884995bac3fffff,2019,2,3,0,0,32
884995bac3fffff,2020,4,1,1,4,6
884995bac3fffff,2021,3,3,0,0,42
884995bac3fffff,2022,2,3,0,0,-1
884995bac5fffff,2016,2,3,4,1,-1
884995bac5fffff,2017,3,1,0,4,18
884995bac5fffff,2018,3,1,0,0,-1
884995bac5fffff,2019,3,0,0,0,-1
884995bac5fffff,2020,3,1,0,0,43
884995bac5fffff,2021,1,4,2,0,4
884995bac5fffff,2022,2,3,2,0,31
884995bac5fffff,2023,2,3,2,0,-1
884995bac5fffff,2024,1,4,0,0,4
884995bac7fffff,2016,0,1,4,1,60
884995bac7fffff,2017,3,1,0,0,55
884995bac7fffff,2018,3,1,0,0,-1
884995bac7fffff,2019,3,4,2,0,-1
884995bac7fffff,2020,3,3,0,0,41
884995bac7fffff,2021,1,3,2,0,42
884995bac7fffff,2022,2,3,4,1,-1
884995bac7fffff,2023,2,3,0,0,-1
884995bac7fffff,2024,3,3,0,0,-1
884995bacbfffff,2018,4,0,1,2,15
884995bacbfffff,2020,0,2,1,4,27
884995bacbfffff,2021,2,3,0,0,41
884995bae1fffff,2016,3,1,4,1,46
884995bae1fffff,2017,1,4,3,3,-1
884995bae1fffff,2018,3,4,3,3,7
884995bae1fffff,2019,3,1,0,0,-1
884995bae1fffff,2020,3,1,0,2,55
884995bae1fffff,2021,3,1,0,0,45
884995bae1fffff,2022,2,3,0,0,40
884995bae1fffff,2023,3,0,0,0,-1
884995bae1fffff,2024,3,1,0,4,-1
884995bae3fffff,2016,3,1,0,0,35
884995bae3fffff,2017,1,4,0,0,9
884995bae3fffff,2018,3,4,3,0,9
884995bae3fffff,2019,1,4,3,0,9
884995bae3fffff,2020,3,1,0,0,45
884995bae3fffff,2021,1,4,0,0,-1
884995bae3fffff,2022,3,1,0,0,-1
884995bae3fffff,2023,1,4,3,3,-1
884995bae3fffff,2024,2,3,0,0,-1
884995bae5fffff,2016,3,0,1,4,-1
884995bae5fffff,2017,3,1,0,0,60
884995bae5fffff,2018,3,1,0,0,-1
884995bae5fffff,2019,3,1,0,0,-1
884995bae5fffff,2020,3,3,0,0,42
884995bae5fffff,2021,3,3,0,0,41
884995bae5fffff,2022,3,3,0,0,42
884995bae5fffff,2023,1,4,0,0,52
884995bae5fffff,2024,2,3,0,0,31
884995bae7fffff,2016,2,2,4,1,-1
884995bae7fffff,2017,2,3,0,0,-1
884995bae7fffff,2018,3,1,0,0,61
884995bae7fffff,2019,3,1,0,0,63
884995bae7fffff,2020,2,3,0,0,-1
884995bae7fffff,2021,3,3,0,0,44
884995bae7fffff,2022,3,1,0,0,55
884995bae7fffff,2023,3,1,0,0,61
884995bae7fffff,2024,3,0,0,0,-1
884995bae9fffff,2016,3,4,0,0,57
884995bae9fffff,2017,1,4,3,3,-1
884995bae9fffff,2018,1,4,3,3,7
884995bae9fffff,2019,1,4,3,3,-1
884995bae9fffff,2020,2,3,0,0,-1
884995bae9fffff,2021,1,4,3,3,8
884995bae9fffff,2022,1,4,3,3,8
884995bae9fffff,2023,1,4,3,3,-1
884995bae9fffff,2024,1,4,3,3,8
884995baebfffff,2016,4,2,4,1,6
884995baebfffff,2017,3,1,1,4,-1
884995baebfffff,2018,3,3,0,0,-1
884995baebfffff,2019,3,3,0,0,42
884995baebfffff,2020,3,1,0,0,43
884995baebfffff,2021,3,0,2,2,59
884995baebfffff,2022,2,3,0,0,30
884995baebfffff,2023,3,3,0,0,42
884995baebfffff,2024,2,3,2,2,4
884995baedfffff,2016,0,1,4,1,-1
884995baedfffff,2017,0,2,4,1,-1
884995baedfffff,2018,3,1,0,0,-1
884995baedfffff,2019,3,1,0,0,55
884995baedfffff,2020,3,1,0,0,45
884995baedfffff,2021,3,3,0,0,42
884995baedfffff,2022,1,4,0,0,61
884995baedfffff,2023,1,4,2,2,-1
884995baedfffff,2024,3,1,0,0,24
884995bb01fffff,2016,0,2,4,1,-1
884995bb01fffff,2017,1,4,3,3,8
884995bb01fffff,2018,3,4,0,0,11
884995bb01fffff,2019,3,4,0,0,9
884995bb01fffff,2020,1,2,4,1,-1
884995bb01fffff,2021,1,4,3,3,24
884995bb01fffff,2022,3,1,3,3,24
884995bb01fffff,2023,3,4,0,0,56
884995bb01fffff,2024,0,2,3,3,29
884995bb03fffff,2016,2,3,4,1,-1
884995bb03fffff,2017,2,3,4,1,-1
884995bb03fffff,2018,3,1,0,0,35
884995bb03fffff,2019,1,4,0,0,-1
884995bb03fffff,2020,1,4,0,0,43
884995bb03fffff,2021,3,1,0,0,-1
884995bb03fffff,2022,3,1,0,0,39
884995bb03fffff,2023,1,2,4,1,-1
884995bb03fffff,2024,0,1,0,1,56
884995bb05fffff,2017,2,3,0,0,36
884995bb05fffff,2018,3,0,0,0,-1
884995bb05fffff,2019,3,0,0,0,18
884995bb05fffff,2020,3,1,0,0,58
884995bb05fffff,2021,3,1,0,0,-1
884995bb05fffff,2022,3,0,0,0,-1
884995bb05fffff,2023,3,0,0,0,-1
884995bb05fffff,2024,3,0,0,4,18
884995bb07fffff,2016,0,2,4,1,-1
884995bb07fffff,2017,3,3,0,0,-1
884995bb07fffff,2018,3,1,0,0,-1
884995bb07fffff,2019,3,1,0,0,-1
884995bb07fffff,2020,0,2,1,4,6
884995bb07fffff,2021,3,1,4,1,-1
884995bb07fffff,2022,3,0,0,0,-1
884995bb07fffff,2023,3,0,1,4,22
884995bb07fffff,2024,1,4,4,1,4
884995bb09fffff,2016,2,3,4,1,-1
884995bb09fffff,2017,2,3,0,1,33
884995bb09fffff,2018,3,4,0,0,9
884995bb09fffff,2019,2,3,0,0,33
884995bb09fffff,2020,2,3,0,0,37
884995bb09fffff,2021,3,3,0,0,-1
884995bb09fffff,2022,3,0,0,0,42
884995bb09fffff,2023,1,4,0,0,-1
884995bb09fffff,2024,3,4,0,0,-1
884995bb0bfffff,2016,2,3,0,0,33
884995bb0bfffff,2017,2,3,2,2,36
884995bb0bfffff,2018,3,1,0,0,61
884995bb0bfffff,2019,2,3,0,0,-1
884995bb0bfffff,2020,2,3,0,0,-1
884995bb0bfffff,2021,3,4,0,0,-1
884995bb0bfffff,2022,4,0,1,4,-1
884995bb0bfffff,2023,3,0,0,0,21
884995bb0bfffff,2024,1,4,4,0,-1
884995bb0dfffff,2016,3,3,0,0,-1
884995bb0dfffff,2017,2,3,0,0,32
884995bb0dfffff,2018,3,3,0,0,44
884995bb0dfffff,2019,2,3,0,0,-1
884995bb0dfffff,2020,1,2,1,4,-1
884995bb0dfffff,2021,3,3,0,0,44
884995bb0dfffff,2022,2,3,0,0,-1
884995bb0dfffff,2023,3,0,0,4,-1
884995bb0dfffff,2024,1,2,0,0,73
884995bb11fffff,2016,3,3,0,0,42
884995bb11fffff,2017,2,3,0,0,-1
884995bb11fffff,2018,3,3,0,0,26
884995bb11fffff,2019,3,3,0,0,26
884995bb11fffff,2020,3,0,0,0,43
884995bb11fffff,2021,3,0,0,0,26
884995bb11fffff,2022,3,0,0,0,-1
884995bb11fffff,2023,3,0,0,0,-1
884995bb11fffff,2024,3,0,0,0,-1
884995bb13fffff,2016,1,4,3,3,-1
884995bb13fffff,2017,1,4,3,3,7
884995bb13fffff,2018,1,4,3,3,7
884995bb13fffff,2019,1,4,3,3,7
884995bb13fffff,2020,3,4,3,3,26
884995bb13fffff,2021,1,4,3,3,10
884995bb13fffff,2022,3,4,3,3,26
884995bb13fffff,2023,3,4,3,3,11
884995bb13fffff,2024,3,4,3,3,11
884995bb15fffff,2016,0,1,4,1,-1
884995bb15fffff,2017,0,2,4,1,56
884995bb15fffff,2018,1,4,0,0,-1
884995bb15fffff,2019,3,3,0,0,43
884995bb15fffff,2020,3,1,0,0,56
884995bb15fffff,2021,2,3,0,0,17
884995bb15fffff,2022,3,1,0,0,-1
884995bb15fffff,2023,1,4,0,0,-1
884995bb15fffff,2024,1,4,0,0,-1
884995bb17fffff,2016,3,3,3,0,10
884995bb17fffff,2017,2,3,3,3,10
884995bb17fffff,2018,3,3,3,3,26
884995bb17fffff,2019,1,4,3,3,-1
884995bb17fffff,2020,3,3,3,0,26
884995bb17fffff,2021,3,3,3,3,26
884995bb17fffff,2022,3,0,0,0,-1
884995bb17fffff,2023,3,0,0,0,-1
884995bb17fffff,2024,3,0,3,0,-1
884995bb19fffff,2016,1,4,2,2,-1
884995bb19fffff,2017,1,4,3,3,10
884995bb19fffff,2018,1,4,3,3,7
884995bb19fffff,2019,1,4,3,3,10
884995bb19fffff,2020,1,4,0,0,9
884995bb19fffff,2021,1,4,3,0,9
884995bb19fffff,2022,1,4,3,3,8
884995bb19fffff,2023,1,4,3,3,8
884995bb19fffff,2024,1,4,3,3,8
884995bb1bfffff,2016,3,4,0,0,-1
884995bb1bfffff,2017,3,4,0,0,-1
884995bb1bfffff,2018,1,4,3,3,-1
884995bb1bfffff,2019,3,4,3,3,9
884995bb1bfffff,2020,3,1,0,0,21
884995bb1bfffff,2021,1,4,2,0,-1
884995bb1bfffff,2022,3,0,1,4,21
884995bb1bfffff,2023,3,0,0,0,21
884995bb1bfffff,2024,1,4,0,0,52
884995bb1dfffff,2016,2,3,0,0,-1
884995bb1dfffff,2017,1,4,3,3,9
884995bb1dfffff,2018,3,4,3,3,9
884995bb1dfffff,2019,3,1,3,3,66
884995bb1dfffff,2020,2,3,0,0,32
884995bb1dfffff,2021,3,4,0,0,9
884995bb1dfffff,2022,3,4,0,0,9
884995bb1dfffff,2023,3,1,0,0,47
884995bb1dfffff,2024,3,1,0,0,-1
884995bb21fffff,2016,1,4,3,3,-1
884995bb21fffff,2017,3,0,0,0,-1
884995bb21fffff,2018,1,4,3,3,10
884995bb21fffff,2019,1,4,3,0,-1
884995bb21fffff,2020,1,4,3,3,-1
884995bb21fffff,2021,3,4,3,3,56
884995bb21fffff,2022,2,3,0,0,34
884995bb21fffff,2023,4,0,1,4,22
884995bb21fffff,2024,3,1,2,2,55
884995bb23fffff,2016,0,1,4,1,-1
884995bb23fffff,2017,1,4,4,0,51
884995bb23fffff,2018,0,2,4,1,-1
884995bb23fffff,2019,0,4,4,1,-1
884995bb23fffff,2020,2,3,4,1,-1
884995bb23fffff,2021,3,1,0,0,58
884995bb23fffff,2022,1,4,3,3,4
884995bb23fffff,2023,0,2,4,1,56
884995bb23fffff,2024,3,3,0,0,42
884995bb25fffff,2016,1,4,3,3,8
884995bb25fffff,2017,1,4,3,3,-1
884995bb25fffff,2018,1,4,3,3,7
884995bb25fffff,2019,1,4,3,3,7
884995bb25fffff,2020,1,4,3,3,7
884995bb25fffff,2021,1,4,3,3,8
